ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;10000;10000;300;0;100;0;0;0;100;0;0.03;0.004019999999999999
2;17;24000;24000;667;0;42;0;0;0;42;0;0.027791666666666666;0.0016749999999999998
3;16;32000;32000;929;0;32;0;0;0;32;0;0.02903125;0.00125625
4;15;35000;35000;913;0;29;0;-1;0;29;1;0.026085714285714285;0.0011485714285714285
5;14;37000;37000;108;0;28;0;0;0;28;0;0.0029189189189189188;0.0010864864864864863
6;13;38000;38000;3798;0;27;13;0;0;27;13;0.09994736842105263;0.0010578947368421053
7;12;47000;47000;838;0;22;0;0;0;22;0;0.017829787234042552;0.0008553191489361703
8;11;51000;51000;2915;0;20;10;-1;0;20;11;0.05715686274509804;0.0007882352941176471
9;10;56000;56000;2394;0;18;5;0;0;18;5;0.04275;0.0007178571428571428
10;9;59000;59000;2982;0;17;13;-2;0;17;15;0.050542372881355935;0.0006813559322033898
11;8;63000;63000;420;0;16;1;-1;0;16;2;0.006666666666666667;0.0006380952380952382
12;7;68000;68000;4528;0;15;19;3;0;15;16;0.06658823529411764;0.0005911764705882353
13;6;77000;77000;12099;0;13;45;-4;0;13;49;0.15712987012987012;0.0005220779220779221
14;5;82000;82000;8431;0;13;47;4;0;13;43;0.1028170731707317;0.0004902439024390243
15;4;87000;87000;3009;0;12;17;3;0;12;14;0.03458620689655172;0.00046206896551724135
16;3;92000;92000;3950;0;11;17;3;0;11;14;0.042934782608695654;0.0004369565217391304
17;2;92000;92000;614;1;11;6;6;0;11;0;0.006673913043478261;0.0004369565217391304
18;1;96000;96000;7774;1;11;35;6;0;11;29;0.08097916666666667;0.00041874999999999996
;;1000000;;;;;228;;;;212;0.8824298556296276;0.017283295712210288;0.8997131513418379
;;;;;;;0.07017543859649122;;;;;
