ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;11000;11000;493;0;91;0;0;0;91;0;0.04481818181818182;0.0036545454545454546
2;17;14000;14000;779;0;72;0;0;0;72;0;0.05564285714285714;0.002871428571428571
3;16;17000;17000;687;0;59;1;0;0;59;1;0.040411764705882355;0.002364705882352941
4;15;23000;23000;940;0;44;2;0;0;44;2;0.0408695652173913;0.0017478260869565217
5;14;31000;31000;424;0;33;3;0;0;33;3;0.01367741935483871;0.001296774193548387
6;13;35000;35000;3201;0;29;16;-1;0;29;17;0.09145714285714286;0.0011485714285714285
7;12;40000;40000;4427;0;25;33;4;0;25;29;0.110675;0.0010049999999999998
8;11;44000;44000;696;0;23;5;0;0;23;5;0.015818181818181818;0.0009136363636363636
9;10;45000;45000;6525;0;23;53;2;0;23;51;0.145;0.0008933333333333334
10;9;46000;46000;1366;0;22;11;3;0;22;8;0.029695652173913043;0.0008739130434782608
11;8;55000;55000;6158;0;18;42;-7;0;18;49;0.11196363636363636;0.0007309090909090909
12;7;58000;58000;3266;0;17;26;2;0;18;24;0.056310344827586206;0.000693103448275862
13;6;58000;58000;3623;1;17;29;8;0;17;21;0.06246551724137931;0.000693103448275862
14;5;64000;64000;107;1;16;0;0;0;16;0;0.001671875;0.000628125
15;4;71000;71000;1253;1;14;7;1;0;14;6;0.01764788732394366;0.0005661971830985916
16;3;73000;73000;939;1;14;7;1;0;14;6;0.012863013698630138;0.0005506849315068494
17;2;81000;81000;1557;1;13;9;1;0;13;8;0.019222222222222224;0.0004962962962962963
18;1;88000;88000;699;1;12;5;1;0;12;4;0.007943181818181818;0.0004568181818181818
;;1000000;;;;;249;;;;234;0.8781534435839687;0.021584971938031994;0.8997384155220007
;;;;;;;0.060240963855421686;;;;;
