ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;12000;12000;110;0;84;0;0;0;84;0;0.009166666666666667;0.0033499999999999997
2;9;26000;26000;2884;0;39;6;0;0;39;6;0.11092307692307693;0.001546153846153846
3;8;28000;28000;3711;0;36;4;2;0;36;2;0.13253571428571428;0.0014357142857142856
4;7;49000;49000;2191;0;21;5;-1;0;21;6;0.04471428571428571;0.0008204081632653061
5;6;56000;56000;1654;0;18;7;4;0;18;3;0.029535714285714287;0.0007178571428571428
6;5;72000;72000;1801;0;14;1;-2;0;14;3;0.025013888888888888;0.0005583333333333333
7;4;72000;72000;26072;0;14;64;6;0;14;58;0.3621111111111111;0.0005583333333333333
8;3;76000;76000;6379;0;14;18;2;0;14;16;0.08393421052631579;0.0005289473684210527
9;2;92000;92000;7257;0;11;17;-1;0;11;18;0.0788804347826087;0.0004369565217391304
10;1;94000;94000;1195;0;11;2;0;0;11;2;0.012712765957446808;0.00042765957446808513
;;1000000;;;;;124;;;;114;0.8895278691418291;0.010380363569285513;0.8999082327111146
;;;;;;;0.08064516129032258;;;;;
