ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;30240;30240;101;0;3750;0;0;0;3750;0;0.00333994708994709;0.0006501322751322751;;19018;20159;8357;181007;19078;18953;23746;7328;761191;19798
2;19;40000;40000;912;0;2835;0;-1;0;2835;1;0.0228;0.0004915000000000001;;165057;169763;3676;47121;165057;164970;197168;3640;2350069;165689
3;18;45360;45360;556;0;2500;0;-1;0;2500;1;0.012257495590828924;0.0004334215167548501;;100937;101994;9088;371868;100937;100880;276065;8487;3210902;100880
4;17;50400;50400;3452;0;2250;145;-8;0;2250;153;0.06849206349206349;0.0003900793650793651;;622592;803486;6314;450986;634825;622535;829014;5255;3488168;635048
5;16;52500;52500;5312;0;2160;818;116;0;2160;702;0.10118095238095239;0.0003744761904761905;;957624;1892993;4536;942751;1049924;957568;1268055;3640;3366286;994894
6;15;56250;56250;1212;0;2016;214;23;0;2016;191;0.021546666666666665;0.00034951111111111114;;219152;1316484;5363;1902766;254038;219096;1154994;4411;4041635;238892
7;14;56700;56700;230;0;2000;9;4;0;2000;5;0.004056437389770723;0.0003467372134038801;;42270;271043;7115;2235198;42374;42213;215046;6252;4284205;42213
8;13;63000;63000;496;0;1800;50;3;0;1800;47;0.007873015873015874;0.00031206349206349207;;90142;317188;4543;2169262;94188;90085;371969;3645;4628198;93497
9;12;64800;64800;1818;0;1750;223;-22;0;1750;245;0.028055555555555556;0.0003033950617283951;;328241;2150666;5357;2378854;373254;328185;2151713;4407;5198833;377418
10;11;65625;65625;2873;0;1728;537;128;0;1728;409;0.04377904761904762;0.0002995809523809524;;518249;2155174;27043;2592929;592104;518191;1504236;26152;5214414;573061
11;10;67500;67500;2230;0;1680;488;99;0;1680;389;0.03303703703703704;0.0002912592592592593;;402513;2069692;4567;3113963;486746;402455;2355791;3670;5736894;466751
12;9;70875;70875;8409;0;1600;2464;837;0;1600;1627;0.11864550264550265;0.0002773897707231041;;1515440;5060398;27043;3519198;2196058;1515384;3947522;26145;5275505;1952061
13;8;75000;75000;1548;0;1512;295;15;0;1512;280;0.02064;0.0002621333333333334;;279638;3696477;4471;5053142;400451;279582;2945923;3666;7133421;368582
14;7;75600;75600;2936;0;1500;575;204;0;1500;371;0.038835978835978835;0.0002600529100529101;;529539;5369899;40543;5336298;797636;529530;2529701;39666;6310306;628423
15;6;78750;78750;298;0;1440;94;32;0;1440;62;0.003784126984126984;0.00024965079365079365;;54510;2698421;49543;5896138;86231;54453;913010;48666;7023719;60298
16;5;81000;81000;1592;0;1400;333;65;0;1400;268;0.019654320987654322;0.00024271604938271607;;287560;4285742;4543;5954411;393697;287504;2860989;3652;7579956;366803
17;4;84000;84000;1401;0;1350;238;-22;0;1350;260;0.016678571428571428;0.00023404761904761908;;253169;3599051;4543;6245658;330253;253113;3443192;3652;8004992;331201
18;3;87500;87500;2900;0;1296;736;132;0;1296;604;0.03314285714285714;0.0002246857142857143;;523111;5503482;4543;6502685;804533;523053;4509952;3666;8535564;742565
19;2;90000;90000;23117;17;1260;8370;3789;0;1260;4581;0.25685555555555556;0.00021844444444444445;;4337696;13672009;4543;7029711;9602240;4168722;8864515;3666;7031993;6098190
20;1;100000;100000;3553;26;1134;1216;386;0;1134;830;0.03553;0.0001966;;640691;18433069;4543;31280819;2270253;640708;6634676;3666;11501439;1147433
;;113400000;;;;;16805;;;;11026;0.8901851322751323;0.006407877072310407;0.8965930093474427
;;;;;;;0.34388574828919966;;;;;
