ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;18900;18900;2285;0;6000;0;0;0;6000;0;0.1208994708994709;0.0010402116402116403;;412378;424226;6309;173795;412436;412312;426698;5236;172835;413185
2;19;20000;20000;1255;0;5670;300;0;0;5670;300;0.06275;0.0009830000000000001;;226900;654374;3534;443403;248214;226811;655713;3640;445020;248895
3;18;28350;28350;668;0;4000;100;0;0;4000;100;0.023562610229276897;0.0006934744268077602;;121081;361315;13172;823379;126381;121042;361654;12640;823434;126708
4;17;33750;33750;250;0;3360;0;0;0;3360;0;0.007407407407407408;0.0005825185185185186;;45857;46941;5357;878363;45857;45800;46744;4392;878522;45800
5;16;42000;42000;686;0;2700;10;-8;0;2700;18;0.01633333333333333;0.00046809523809523816;;124346;253452;3918;846278;124374;124289;548486;3640;1820494;125383
6;15;45000;45000;398;0;2520;2;-22;0;2520;24;0.008844444444444445;0.0004368888888888889;;72430;201096;3559;973939;72495;72439;621692;3640;2284743;75628
7;14;47250;47250;1333;0;2400;220;44;0;2400;176;0.028211640211640212;0.0004160846560846561;;240929;556180;49523;1049671;260057;240873;1020610;48640;2441398;259990
8;13;50400;50400;584;0;2250;0;-56;0;2250;56;0.011587301587301587;0.0003900793650793651;;105986;110106;40355;1294010;105986;105929;762324;39645;2899098;112940
9;12;54000;54000;1530;0;2100;70;-175;0;2100;245;0.028333333333333332;0.00036407407407407406;;276391;825232;4187;1403345;286249;276335;1110307;3645;3127009;311770
10;11;56250;56250;10085;0;2016;4641;950;0;2016;3691;0.1792888888888889;0.00034951111111111114;;1817357;3455844;48678;1683257;2542153;1817301;3151448;48645;2239638;2382888
11;10;60480;60480;5910;0;1875;2871;443;0;1875;2428;0.09771825396825397;0.00032506613756613757;;1065268;5233641;11743;4157588;1863541;1065213;4634755;10866;4158840;1575200
12;9;63000;63000;277;0;1800;76;11;0;1800;65;0.004396825396825397;0.00031206349206349207;;50719;2594699;4543;5368906;68411;50662;2705340;3640;5232244;64782
13;8;70000;70000;1700;0;1620;627;13;0;1620;614;0.024285714285714285;0.00028085714285714286;;306985;4822382;4543;5416929;562498;306935;4806886;3652;5700812;564386
14;7;70875;70875;4396;0;1600;1852;114;0;1600;1738;0.06202469135802469;0.0002773897707231041;;792624;6281468;27043;5731534;1565064;792568;5505142;26145;5727954;1414340
15;6;72000;72000;1470;0;1575;521;10;0;1575;511;0.020416666666666666;0.0002730555555555556;;265571;6129633;4543;6577332;507919;265540;4635638;3652;6577771;462939
16;5;75000;75000;942;0;1512;354;14;0;1512;340;0.01256;0.0002621333333333334;;170416;6294419;3650;7270955;299626;170359;3094066;3666;6822823;268455
17;4;78750;78750;1205;0;1440;457;41;0;1440;416;0.015301587301587302;0.00024965079365079365;;217860;5987408;49543;7812474;417871;217838;4851138;48652;7654893;372754
18;3;81000;81000;3639;0;1400;1782;396;0;1400;1386;0.044925925925925925;0.00024271604938271607;;656252;8391634;4543;8033888;1651174;656195;5859201;3652;7875810;1389234
19;2;90720;90720;1872;0;1250;761;66;0;1250;695;0.020634920634920634;0.00021671075837742504;;337965;7621792;26290;9023258;795826;337909;5290630;32472;8836941;743321
20;1;100000;100000;9770;8;1134;4307;795;0;1134;3512;0.0977;0.0001966;;1760530;19252939;235172;9475103;6872765;1760589;10103328;234991;9338333;4886903
;;113400000;;;;;18951;;;;16315;0.8871830158730158;0.008360180952380952;0.8955431968253968
;;;;;;;0.13909556223945965;;;;;
