ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;14000;14000;1382;0;72;0;0;0;72;0;0.09871428571428571;0.002871428571428571
2;11;15000;15000;3543;0;67;12;12;0;67;0;0.2362;0.00268
3;10;26000;26000;29;0;39;0;0;0;39;0;0.0011153846153846153;0.001546153846153846
4;9;44000;44000;530;0;23;1;0;0;23;1;0.012045454545454545;0.0009136363636363636
5;8;47000;47000;1188;0;22;5;2;0;22;3;0.02527659574468085;0.0008553191489361703
6;7;61000;61000;2115;0;17;5;-2;0;17;7;0.03467213114754098;0.000659016393442623
7;6;65000;65000;148;0;16;0;0;0;16;0;0.002276923076923077;0.0006184615384615384
8;5;77000;77000;1086;0;13;2;2;0;13;0;0.014103896103896105;0.0005220779220779221
9;4;78000;78000;2852;0;13;10;4;0;13;6;0.036564102564102564;0.0005153846153846154
10;3;88000;88000;28111;0;11;95;10;0;11;85;0.3194431818181818;0.0004568181818181818
11;2;98000;98000;8057;0;10;27;3;0;10;24;0.08221428571428571;0.00041020408163265306
12;1;99000;99000;2451;0;10;7;-2;0;10;9;0.024757575757575756;0.0004060606060606061
;;1000000;;;;;164;;;;135;0.8873838168023117;0.01245456126903309;0.8998383780713448
;;;;;;;0.17682926829268292;;;;;
