ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;20000;20000;1329;0;50;0;0;0;50;0;0.06645;0.0020099999999999996
2;9;25000;25000;143;0;40;0;0;0;40;0;0.00572;0.001608
3;8;26000;26000;4391;0;39;12;4;0;39;8;0.16888461538461538;0.001546153846153846
4;7;38000;38000;6365;0;27;19;0;0;27;19;0.1675;0.0010578947368421053
5;6;43000;43000;3567;0;23;12;1;0;23;11;0.08295348837209303;0.0009348837209302325
6;5;43000;43000;186;0;23;0;0;0;23;0;0.004325581395348837;0.0009348837209302325
7;4;47000;47000;3609;0;21;13;1;0;21;12;0.07678723404255319;0.0008553191489361703
8;3;72000;72000;5654;0;14;17;0;0;14;17;0.07852777777777778;0.0005583333333333333
9;2;75000;75000;605;0;14;3;0;0;14;3;0.008066666666666666;0.000536
10;1;76000;76000;6086;0;13;13;1;0;13;12;0.08007894736842106;0.0005289473684210527
;;1000000;;;;;89;;;;82;0.7392943110074759;0.010570415875546971;0.7498647268830229
;;;;;;;0.07865168539325842;;;;;
