ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;950;0;77;0;0;0;77;0;0.07307692307692308;0.003092307692307692
2;9;36000;36000;63;0;28;0;0;0;28;0;0.00175;0.0011166666666666666
3;8;38000;38000;2836;0;27;5;1;0;27;4;0.07463157894736842;0.0010578947368421053
4;7;50000;50000;5968;0;20;15;5;0;20;10;0.11936;0.000804
5;6;61000;61000;18267;0;17;46;3;0;17;43;0.29945901639344263;0.000659016393442623
6;5;62000;62000;8290;0;16;20;4;0;16;16;0.13370967741935483;0.0006483870967741935
7;4;77000;77000;5997;0;13;11;-1;0;13;12;0.07788311688311689;0.0005220779220779221
8;3;81000;81000;3959;0;12;13;0;0;13;13;0.04887654320987654;0.0004962962962962963
9;2;88000;88000;4185;1;11;14;3;0;11;11;0.04755681818181818;0.0004568181818181818
10;1;89000;89000;1273;1;11;3;0;0;11;3;0.014303370786516854;0.00045168539325842697
;;1000000;;;;;127;;;;112;0.8906070448984175;0.009305150379484109;0.8999121952779016
;;;;;;;0.11811023622047244;;;;;
