ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;13000;13000;337;0;77;0;0;0;77;0;0.025923076923076924;0.003092307692307692
2;13;25000;25000;2941;0;40;6;0;0;40;6;0.11764;0.001608
3;12;43000;43000;2472;0;24;6;-1;0;24;7;0.05748837209302326;0.0009348837209302325
4;11;59000;59000;5597;0;17;12;-2;0;17;14;0.09486440677966101;0.0006813559322033898
5;10;60000;60000;4646;0;17;8;-5;0;17;13;0.07743333333333334;0.00067
6;9;61000;61000;4193;0;17;9;3;0;17;6;0.06873770491803279;0.000659016393442623
7;8;79000;79000;3021;0;13;5;-1;0;13;6;0.038240506329113924;0.0005088607594936708
8;7;82000;82000;561;0;13;0;-1;0;13;1;0.006841463414634146;0.0004902439024390243
9;6;86000;86000;1847;0;12;5;-1;0;12;6;0.02147674418604651;0.00046744186046511623
10;5;91000;91000;14417;0;11;30;3;0;11;27;0.15842857142857142;0.0004417582417582418
11;4;94000;94000;2935;0;11;8;2;0;11;6;0.031223404255319148;0.00042765957446808513
12;3;94000;94000;583;0;11;2;1;0;11;1;0.006202127659574468;0.00042765957446808513
13;2;94000;94000;14872;1;11;44;17;0;11;27;0.15821276595744682;0.00042765957446808513
14;1;94000;94000;2430;1;11;7;1;0;11;6;0.025851063829787232;0.00042765957446808513
;;1000000;;;;;142;;;;126;0.8885635411076209;0.011264506800912328;0.8998280479085332
;;;;;;;0.11267605633802817;;;;;
