ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;16;11000;11000;521;0;91;0;0;0;91;0;0.047363636363636365;0.0036545454545454546
2;15;12000;12000;139;0;84;0;0;0;84;0;0.011583333333333333;0.0033499999999999997
3;14;19000;19000;1261;0;53;9;0;0;53;9;0.06636842105263158;0.0021157894736842106
4;13;21000;21000;644;0;48;0;0;0;48;0;0.030666666666666665;0.0019142857142857143
5;12;31000;31000;6476;0;33;56;0;0;33;56;0.20890322580645163;0.001296774193548387
6;11;41000;41000;19;0;25;0;0;0;25;0;0.00046341463414634144;0.0009804878048780487
7;10;48000;48000;5684;0;21;27;-3;0;21;30;0.11841666666666667;0.0008374999999999999
8;9;49000;49000;2470;0;21;15;-1;0;21;16;0.05040816326530612;0.0008204081632653061
9;8;54000;54000;2838;0;19;20;1;0;19;19;0.05255555555555556;0.0007444444444444445
10;7;57000;57000;349;0;18;0;-1;0;18;1;0.00612280701754386;0.0007052631578947368
11;6;65000;65000;7633;0;16;39;-2;0;16;41;0.11743076923076923;0.0006184615384615384
12;5;71000;71000;1099;0;15;4;3;0;14;1;0.01547887323943662;0.0005661971830985916
13;4;75000;75000;635;0;13;7;3;0;14;4;0.008466666666666667;0.000536
14;3;83000;83000;3409;0;12;21;1;0;12;20;0.04107228915662651;0.00048433734939759034
15;2;85000;85000;6082;1;12;35;2;0;12;33;0.07155294117647058;0.0004729411764705882
16;1;96000;96000;3199;1;10;22;4;0;10;18;0.03332291666666667;0.00041874999999999996
;;1000000;;;;;255;;;;248;0.8801763464985745;0.01951618565397461;0.8996925321525491
;;;;;;;0.027450980392156862;;;;;
