ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;12000;12000;258;0;84;0;0;0;84;0;0.0215;0.0033499999999999997
2;9;23000;23000;4;0;44;0;0;0;44;0;0.00017391304347826088;0.0017478260869565217
3;8;30000;30000;1284;0;34;1;0;0;34;1;0.0428;0.00134
4;7;32000;32000;225;0;32;0;0;0;32;0;0.00703125;0.00125625
5;6;32000;32000;723;0;32;0;0;0;32;0;0.02259375;0.00125625
6;5;39000;39000;7956;0;26;25;1;0;26;24;0.204;0.0010307692307692307
7;4;44000;44000;1037;0;23;3;0;0;23;3;0.023568181818181818;0.0009136363636363636
8;3;76000;76000;3808;0;14;10;2;0;14;8;0.050105263157894736;0.0005289473684210527
9;2;88000;88000;13935;0;12;37;-1;0;12;38;0.15835227272727273;0.0004568181818181818
10;1;93000;93000;689;0;11;1;0;0;11;1;0.007408602150537635;0.000432258064516129
;;1000000;;;;;77;;;;75;0.5375332328973651;0.01231275529611748;0.5498459881934826
;;;;;;;0.025974025974025976;;;;;
