ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;10000;10000;319;0;100;0;0;0;100;0;0.0319;0.004019999999999999
2;13;12000;12000;627;0;84;0;0;0;84;0;0.05225;0.0033499999999999997
3;12;20000;20000;1042;0;50;0;0;0;50;0;0.0521;0.0020099999999999996
4;11;29000;29000;98;0;35;0;0;0;35;0;0.003379310344827586;0.001386206896551724
5;10;36000;36000;1283;0;28;1;-2;0;28;3;0.03563888888888889;0.0011166666666666666
6;9;36000;36000;1373;0;28;6;1;0;28;5;0.03813888888888889;0.0011166666666666666
7;8;43000;43000;10677;0;23;58;1;0;23;57;0.24830232558139534;0.0009348837209302325
8;7;53000;53000;755;0;19;2;1;0;19;1;0.014245283018867924;0.0007584905660377359
9;6;61000;61000;771;0;17;0;-4;0;16;4;0.012639344262295082;0.000659016393442623
10;5;64000;64000;7090;0;16;27;-7;0;16;34;0.11078125;0.000628125
11;4;65000;65000;134;0;16;0;0;0;15;0;0.0020615384615384614;0.0006184615384615384
12;3;73000;73000;17365;1;13;93;25;0;14;68;0.23787671232876711;0.0005506849315068494
13;2;87000;87000;1318;1;11;5;1;0;11;4;0.015149425287356322;0.00046206896551724135
14;1;89000;89000;2414;1;11;10;1;0;11;9;0.02712359550561798;0.00045168539325842697
;;1000000;;;;;202;;;;185;0.8815865625684436;0.018062956739039706;0.8996495193074833
;;;;;;;0.08415841584158416;;;;;
