ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;10000;10000;680;0;100;0;0;0;100;0;0.068;0.004019999999999999
2;17;19000;19000;588;0;53;0;0;0;53;0;0.030947368421052633;0.0021157894736842106
3;16;24000;24000;1472;0;42;3;0;0;42;3;0.06133333333333333;0.0016749999999999998
4;15;44000;44000;6612;0;23;28;0;0;23;28;0.15027272727272728;0.0009136363636363636
5;14;45000;45000;4531;0;23;15;0;0;23;15;0.10068888888888888;0.0008933333333333334
6;13;54000;54000;258;0;19;0;-1;0;19;1;0.0047777777777777775;0.0007444444444444445
7;12;61000;61000;1913;0;17;5;-2;0;17;7;0.03136065573770492;0.000659016393442623
8;11;64000;64000;4010;0;16;12;0;0;16;12;0.06265625;0.000628125
9;10;68000;68000;3231;0;15;10;0;0;15;10;0.04751470588235294;0.0005911764705882353
10;9;70000;70000;704;0;15;2;1;0;15;1;0.010057142857142857;0.0005742857142857142
11;8;75000;75000;584;0;14;4;-1;0;14;5;0.0077866666666666666;0.000536
12;7;79000;79000;6858;0;13;29;0;0;13;29;0.08681012658227848;0.0005088607594936708
13;6;80000;80000;3285;0;13;16;4;0;13;12;0.0410625;0.0005024999999999999
14;5;80000;80000;3190;0;13;8;-5;0;13;13;0.039875;0.0005024999999999999
15;4;82000;82000;1320;0;13;11;5;0;13;6;0.016097560975609757;0.0004902439024390243
16;3;86000;86000;4694;0;12;22;3;0;12;19;0.05458139534883721;0.00046744186046511623
17;2;89000;89000;5794;1;11;29;11;0;11;18;0.06510112359550561;0.00045168539325842697
18;1;97000;97000;402;1;10;0;-1;0;10;1;0.0041443298969072164;0.00041443298969072163
;;1000000;;;;;194;;;;180;0.8830675532367855;0.01668847209876188;0.8997560253355474
;;;;;;;0.07216494845360824;;;;;
