ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;16000;16000;4276;0;63;0;0;0;63;0;0.26725;0.0025125
2;9;21000;21000;936;0;48;0;0;0;48;0;0.044571428571428574;0.0019142857142857143
3;8;31000;31000;783;0;33;0;0;0;33;0;0.025258064516129032;0.001296774193548387
4;7;31000;31000;88;0;33;0;0;0;33;0;0.002838709677419355;0.001296774193548387
5;6;35000;35000;1966;0;29;5;0;0;29;5;0.056171428571428574;0.0011485714285714285
6;5;41000;41000;3509;0;25;16;0;0;25;16;0.08558536585365854;0.0009804878048780487
7;4;52000;52000;493;0;20;0;0;0;20;0;0.00948076923076923;0.000773076923076923
8;3;71000;71000;1931;0;15;5;-3;0;14;8;0.027197183098591548;0.0005661971830985916
9;2;71000;71000;3816;0;14;11;3;0;14;8;0.05374647887323944;0.0005661971830985916
10;1;76000;76000;1230;0;14;1;0;0;14;1;0.01618421052631579;0.0005289473684210527
;;1000000;;;;;38;;;;38;0.5882836389189802;0.011583811992527124;0.5998674509115073
;;;;;;;0.0;;;;;
