ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;14000;14000;760;0;72;0;0;0;72;0;0.054285714285714284;0.002871428571428571
2;19;21000;21000;1077;0;48;0;0;0;48;0;0.05128571428571429;0.0019142857142857143
3;18;21000;21000;289;0;48;0;0;0;48;0;0.013761904761904762;0.0019142857142857143
4;17;21000;21000;360;0;48;0;0;0;48;0;0.017142857142857144;0.0019142857142857143
5;16;22000;22000;1228;0;46;2;2;0;46;0;0.055818181818181815;0.0018272727272727273
6;15;27000;27000;2439;0;37;10;-1;0;37;11;0.09033333333333333;0.001488888888888889
7;14;27000;27000;356;0;37;2;1;0;37;1;0.013185185185185185;0.001488888888888889
8;13;35000;35000;50;0;29;0;0;0;29;0;0.0014285714285714286;0.0011485714285714285
9;12;44000;44000;2345;0;23;8;0;0;23;8;0.05329545454545455;0.0009136363636363636
10;11;45000;45000;514;0;23;2;0;0;23;2;0.011422222222222222;0.0008933333333333334
11;10;46000;46000;589;0;22;1;0;0;22;1;0.012804347826086956;0.0008739130434782608
12;9;47000;47000;474;0;22;0;0;0;22;0;0.010085106382978723;0.0008553191489361703
13;8;71000;71000;1925;0;15;5;-2;0;15;7;0.027112676056338027;0.0005661971830985916
14;7;74000;74000;693;0;14;3;1;0;14;2;0.009364864864864864;0.0005432432432432432
15;6;81000;81000;3164;0;13;12;1;0;13;11;0.03906172839506173;0.0004962962962962963
16;5;83000;83000;12783;0;12;47;3;0;12;44;0.1540120481927711;0.00048433734939759034
17;4;90000;90000;6838;0;11;24;2;0;11;22;0.07597777777777778;0.0004466666666666667
18;3;91000;91000;3998;0;11;14;2;0;11;12;0.04393406593406594;0.0004417582417582418
19;2;97000;97000;6226;0;11;24;0;0;11;24;0.06418556701030928;0.00041443298969072163
20;1;98000;98000;7779;0;10;29;1;0;10;28;0.07937755102040817;0.00041020408163265306
;;1000000;;;;;183;;;;173;0.8778748724698016;0.02190724558907578;0.8997821180588773
;;;;;;;0.0546448087431694;;;;;
