ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;16;11000;11000;907;0;91;0;0;0;91;0;0.08245454545454546;0.0036545454545454546
2;15;13000;13000;986;0;77;7;0;0;77;7;0.07584615384615384;0.003092307692307692
3;14;13000;13000;66;0;77;0;0;0;77;0;0.005076923076923077;0.003092307692307692
4;13;13000;13000;376;0;77;0;0;0;77;0;0.028923076923076923;0.003092307692307692
5;12;14000;14000;346;0;72;0;0;0;72;0;0.024714285714285713;0.002871428571428571
6;11;20000;20000;422;0;50;2;0;0;50;2;0.0211;0.0020099999999999996
7;10;27000;27000;4405;0;37;43;0;0;37;43;0.16314814814814815;0.001488888888888889
8;9;45000;45000;2277;0;23;10;-1;0;23;11;0.0506;0.0008933333333333334
9;8;60000;60000;67;0;17;0;0;0;17;0;0.0011166666666666666;0.00067
10;7;64000;64000;1484;0;16;7;0;0;16;7;0.0231875;0.000628125
11;6;64000;64000;4129;0;16;27;-1;0;16;28;0.064515625;0.000628125
12;5;70000;70000;9221;0;15;52;3;0;15;49;0.13172857142857142;0.0005742857142857142
13;4;76000;76000;9262;0;13;49;0;0;13;49;0.12186842105263158;0.0005289473684210527
14;3;85000;85000;4024;0;12;22;-1;0;12;23;0.047341176470588234;0.0004729411764705882
15;2;86000;86000;824;1;12;5;1;0;12;4;0.009581395348837209;0.00046744186046511623
16;1;87000;87000;2076;1;12;11;2;0;12;9;0.023862068965517243;0.00046206896551724135
;;1000000;;;;;235;;;;232;0.8750645580959454;0.02462705441027904;0.8996916125062244
;;;;;;;0.01276595744680851;;;;;
