ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;1400;0;77;0;0;0;77;0;0.1076923076923077;0.003092307692307692
2;9;33000;33000;657;0;31;0;0;0;31;0;0.019909090909090908;0.0012181818181818183
3;8;36000;36000;1242;0;28;2;0;0;28;2;0.0345;0.0011166666666666666
4;7;50000;50000;7690;0;20;16;-2;0;20;18;0.1538;0.000804
5;6;57000;57000;7372;0;18;19;0;0;18;19;0.12933333333333333;0.0007052631578947368
6;5;58000;58000;10909;0;18;31;1;0;18;30;0.18808620689655173;0.000693103448275862
7;4;63000;63000;1952;0;16;7;2;0;16;5;0.030984126984126985;0.0006380952380952382
8;3;63000;63000;1316;0;16;7;3;0;16;4;0.020888888888888887;0.0006380952380952382
9;2;65000;65000;1194;0;16;7;0;0;16;7;0.01836923076923077;0.0006184615384615384
10;1;82000;82000;2977;0;12;11;0;0;12;11;0.036304878048780485;0.0004902439024390243
;;1000000;;;;;100;;;;96;0.7398680635223108;0.010014418700417815;0.7498824822227287
;;;;;;;0.04;;;;;
