ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;19000;19000;480;0;53;0;0;0;53;0;0.02526315789473684;0.0021157894736842106
2;9;20000;20000;1368;0;50;2;2;0;50;0;0.0684;0.0020099999999999996
3;8;21000;21000;231;0;48;0;0;0;48;0;0.011;0.0019142857142857143
4;7;37000;37000;19;0;28;0;0;0;28;0;0.0005135135135135136;0.0010864864864864863
5;6;48000;48000;4673;0;21;16;0;0;21;16;0.09735416666666667;0.0008374999999999999
6;5;73000;73000;2312;0;14;7;1;0;14;6;0.03167123287671233;0.0005506849315068494
7;4;74000;74000;2661;0;14;5;0;0;14;5;0.03595945945945946;0.0005432432432432432
8;3;83000;83000;8093;0;12;26;0;0;12;26;0.09750602409638555;0.00048433734939759034
9;2;97000;97000;6258;0;11;14;-5;0;11;19;0.06451546391752577;0.00041443298969072163
10;1;97000;97000;10408;0;11;21;5;0;11;16;0.10729896907216495;0.00041443298969072163
;;1000000;;;;;91;;;;88;0.539481987497165;0.010371193177985537;0.5498531806751505
;;;;;;;0.03296703296703297;;;;;
