ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;16000;16000;2193;0;63;0;0;0;63;0;0.1370625;0.0025125
2;11;19000;19000;1153;0;53;3;0;0;53;3;0.06068421052631579;0.0021157894736842106
3;10;21000;21000;4811;0;48;30;16;0;48;14;0.2290952380952381;0.0019142857142857143
4;9;22000;22000;132;0;46;0;0;0;46;0;0.006;0.0018272727272727273
5;8;27000;27000;1193;0;37;6;1;0;37;5;0.04418518518518519;0.001488888888888889
6;7;45000;45000;1502;0;23;5;1;0;23;4;0.03337777777777778;0.0008933333333333334
7;6;46000;46000;4563;0;22;16;-1;0;22;17;0.09919565217391305;0.0008739130434782608
8;5;49000;49000;3098;0;21;19;3;0;21;16;0.06322448979591837;0.0008204081632653061
9;4;55000;55000;1830;0;19;6;1;0;18;5;0.03327272727272727;0.0007309090909090909
10;3;57000;57000;1302;0;18;6;-1;0;18;7;0.022842105263157896;0.0007052631578947368
11;2;74000;74000;8388;0;13;50;-1;0;13;51;0.11335135135135135;0.0005432432432432432
12;1;93000;93000;3967;1;11;15;1;0;11;14;0.04265591397849462;0.000432258064516129
;;1000000;;;;;156;;;;136;0.8849471514200793;0.014858064900771642;0.899805216320851
;;;;;;;0.1282051282051282;;;;;
