ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;11000;11000;1836;0;91;0;0;0;91;0;0.1669090909090909;0.0036545454545454546
2;7;17000;17000;1665;0;59;5;0;0;59;5;0.09794117647058824;0.002364705882352941
3;6;17000;17000;2035;0;59;10;0;0;59;10;0.11970588235294118;0.002364705882352941
4;5;45000;45000;3029;0;23;9;-2;0;23;11;0.06731111111111111;0.0008933333333333334
5;4;58000;58000;6147;0;17;20;-2;0;17;22;0.10598275862068965;0.000693103448275862
6;3;61000;61000;976;0;17;4;1;0;17;3;0.016;0.000659016393442623
7;2;80000;80000;17786;0;12;61;7;0;13;54;0.222325;0.0005024999999999999
8;1;100000;100000;9213;1;10;31;4;0;10;27;0.09213;0.000402
;;1000000;;;;;140;;;;132;0.8883050194644211;0.011533910394303152;0.8998389298587243
;;;;;;;0.05714285714285714;;;;;
