ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;32000;32000;1583;0;32;0;0;0;32;0;0.04946875;0.00125625
2;9;33000;33000;2177;0;31;1;1;0;31;0;0.06596969696969697;0.0012181818181818183
3;8;34000;34000;24;0;30;0;0;0;30;0;0.0007058823529411765;0.0011823529411764705
4;7;44000;44000;4607;0;23;7;0;0;23;7;0.10470454545454545;0.0009136363636363636
5;6;47000;47000;2271;0;22;5;0;0;22;5;0.04831914893617021;0.0008553191489361703
6;5;59000;59000;4229;0;17;7;-1;0;17;8;0.07167796610169491;0.0006813559322033898
7;4;67000;67000;1738;0;15;2;0;0;15;2;0.025940298507462687;0.0006000000000000001
8;3;72000;72000;3393;0;14;6;1;0;14;5;0.047125;0.0005583333333333333
9;2;77000;77000;16012;0;13;31;7;0;13;24;0.20794805194805194;0.0005220779220779221
10;1;87000;87000;6073;0;12;12;0;0;12;12;0.06980459770114943;0.00046206896551724135
;;1000000;;;;;71;;;;63;0.6916639379717129;0.008249576425062709;0.6999135143967756
;;;;;;;0.11267605633802817;;;;;
