ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;27000;27000;2005;0;37;1;0;0;37;1;0.07425925925925926;0.001488888888888889
2;9;31000;31000;1325;0;33;1;0;0;33;1;0.042741935483870966;0.001296774193548387
3;8;36000;36000;99;0;28;0;0;0;28;0;0.00275;0.0011166666666666666
4;7;41000;41000;4465;0;25;9;0;0;25;9;0.10890243902439024;0.0009804878048780487
5;6;46000;46000;4036;0;22;11;1;0;22;10;0.08773913043478261;0.0008739130434782608
6;5;78000;78000;436;0;13;0;0;0;13;0;0.005589743589743589;0.0005153846153846154
7;4;86000;86000;9830;0;12;13;-4;0;12;17;0.11430232558139534;0.00046744186046511623
8;3;91000;91000;1028;0;11;2;0;0;11;2;0.011296703296703297;0.0004417582417582418
9;2;97000;97000;5818;0;11;10;-4;0;11;14;0.05997938144329897;0.00041443298969072163
10;1;97000;97000;13030;0;11;35;11;0;11;24;0.1343298969072165;0.00041443298969072163
;;1000000;;;;;82;;;;78;0.6418908150206608;0.00801018129444967;0.6499009963151104
;;;;;;;0.04878048780487805;;;;;
