ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;26000;26000;27;0;39;0;0;0;39;0;0.0010384615384615384;0.001546153846153846
2;11;26000;26000;98;0;39;0;0;0;39;0;0.003769230769230769;0.001546153846153846
3;10;39000;39000;904;0;26;0;0;0;26;0;0.02317948717948718;0.0010307692307692307
4;9;41000;41000;4992;0;25;6;1;0;25;5;0.1217560975609756;0.0009804878048780487
5;8;43000;43000;10858;0;23;18;6;0;23;12;0.25251162790697673;0.0009348837209302325
6;7;46000;46000;2946;0;22;5;1;0;22;4;0.06404347826086956;0.0008739130434782608
7;6;47000;47000;1191;0;21;0;-1;0;21;1;0.025340425531914894;0.0008553191489361703
8;5;51000;51000;5231;0;20;15;4;0;20;11;0.10256862745098039;0.0007882352941176471
9;4;63000;63000;12120;0;16;28;8;0;16;20;0.19238095238095237;0.0006380952380952382
10;3;69000;69000;901;0;15;4;-1;0;15;5;0.013057971014492754;0.0005826086956521739
11;2;82000;82000;1392;0;12;5;3;0;12;2;0.016975609756097562;0.0004902439024390243
12;1;95000;95000;6891;1;10;16;1;0;10;15;0.07253684210526316;0.0004231578947368421
;;1000000;;;;;97;;;;75;0.8891588114557025;0.01069002166634056;0.8998488331220431
;;;;;;;0.2268041237113402;;;;;
