ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;17;0;91;0;0;0;91;0;0.0015454545454545454;0.0036545454545454546
2;9;24000;24000;543;0;42;0;0;0;42;0;0.022625;0.0016749999999999998
3;8;27000;27000;257;0;38;0;0;0;38;0;0.009518518518518518;0.001488888888888889
4;7;35000;35000;1474;0;29;5;0;0;29;5;0.042114285714285715;0.0011485714285714285
5;6;40000;40000;5442;0;25;23;3;0;25;20;0.13605;0.0010049999999999998
6;5;50000;50000;4187;0;20;15;0;0;20;15;0.08374;0.000804
7;4;55000;55000;324;0;19;0;0;0;19;0;0.005890909090909091;0.0007309090909090909
8;3;59000;59000;723;0;17;0;0;0;17;0;0.012254237288135593;0.0006813559322033898
9;2;84000;84000;4568;0;12;8;2;0;12;6;0.054380952380952384;0.00047857142857142857
10;1;93000;93000;15777;0;11;49;-2;0;11;51;0.1696451612903226;0.000432258064516129
;;1000000;;;;;100;;;;97;0.5377645188285785;0.012099100288205808;0.5498636191167843
;;;;;;;0.03;;;;;
