ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;16000;16000;408;0;63;0;0;0;63;0;0.0255;0.0025125
2;19;24000;24000;656;0;42;0;0;0;42;0;0.027333333333333334;0.0016749999999999998
3;18;25000;25000;261;0;40;0;0;0;40;0;0.01044;0.001608
4;17;32000;32000;198;0;32;0;0;0;32;0;0.0061875;0.00125625
5;16;33000;33000;328;0;31;0;0;0;31;0;0.009939393939393939;0.0012181818181818183
6;15;34000;34000;2550;0;30;7;0;0;30;7;0.075;0.0011823529411764705
7;14;38000;38000;179;0;27;0;0;0;27;0;0.004710526315789474;0.0010578947368421053
8;13;43000;43000;1042;0;24;5;0;0;24;5;0.024232558139534885;0.0009348837209302325
9;12;44000;44000;1400;0;23;3;1;0;23;2;0.031818181818181815;0.0009136363636363636
10;11;45000;45000;728;0;23;1;0;0;23;1;0.016177777777777777;0.0008933333333333334
11;10;60000;60000;9268;0;17;38;-8;0;17;46;0.15446666666666667;0.00067
12;9;61000;61000;1853;0;17;8;3;0;17;5;0.03037704918032787;0.000659016393442623
13;8;64000;64000;4094;0;16;12;3;0;16;9;0.06396875;0.000628125
14;7;68000;68000;5484;0;15;19;-6;0;15;25;0.0806470588235294;0.0005911764705882353
15;6;75000;75000;2525;0;14;14;4;0;13;10;0.033666666666666664;0.000536
16;5;75000;75000;4147;0;14;18;2;0;13;16;0.05529333333333333;0.000536
17;4;80000;80000;13706;0;12;53;6;0;13;47;0.171325;0.0005024999999999999
18;3;85000;85000;2803;1;12;10;2;0;12;8;0.032976470588235295;0.0004729411764705882
19;2;87000;87000;974;1;11;5;0;0;11;5;0.011195402298850575;0.00046206896551724135
20;1;100000;100000;1580;2;10;6;1;0;10;5;0.0158;0.000402
;;1000000;;;;;199;;;;191;0.8810556688816208;0.018711860920119016;0.8997675298017398
;;;;;;;0.04020100502512563;;;;;
