ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;45000;45000;4507;0;23;0;0;0;23;0;0.10015555555555555;0.0008933333333333334
2;7;46000;46000;5789;0;22;0;0;0;22;0;0.12584782608695652;0.0008739130434782608
3;6;49000;49000;10626;0;21;9;7;0;21;2;0.21685714285714286;0.0008204081632653061
4;5;50000;50000;39;0;20;0;0;0;20;0;0.00078;0.000804
5;4;65000;65000;14571;0;15;18;5;0;15;13;0.22416923076923076;0.0006184615384615384
6;3;78000;78000;3221;0;13;1;-2;0;13;3;0.0412948717948718;0.0005153846153846154
7;2;82000;82000;8996;1;12;14;5;0;12;9;0.10970731707317073;0.0004902439024390243
8;1;89000;89000;6731;2;11;12;2;0;11;10;0.07562921348314607;0.00045168539325842697
;;1000000;;;;;54;;;;37;0.8944411576200744;0.0054674299896205055;0.8999085876096948
;;;;;;;0.3148148148148148;;;;;
