ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;13000;13000;1462;0;77;0;0;0;77;0;0.11246153846153846;0.003092307692307692
2;19;25000;25000;954;0;40;1;0;0;40;1;0.03816;0.001608
3;18;27000;27000;967;0;38;1;0;0;38;1;0.03581481481481481;0.001488888888888889
4;17;27000;27000;1029;0;37;2;0;0;37;2;0.03811111111111111;0.001488888888888889
5;16;30000;30000;1071;0;34;4;1;0;34;3;0.0357;0.00134
6;15;31000;31000;2981;0;33;19;2;0;33;17;0.09616129032258064;0.001296774193548387
7;14;36000;36000;818;0;28;0;-1;0;28;1;0.022722222222222224;0.0011166666666666666
8;13;39000;39000;544;0;26;3;0;0;26;3;0.013948717948717949;0.0010307692307692307
9;12;45000;45000;6209;0;22;32;1;0;22;31;0.13797777777777778;0.0008933333333333334
10;11;62000;62000;1357;0;16;5;-1;0;16;6;0.021887096774193548;0.0006483870967741935
11;10;63000;63000;3414;0;16;12;-3;0;16;15;0.05419047619047619;0.0006380952380952382
12;9;68000;68000;2990;0;15;14;1;0;15;13;0.043970588235294115;0.0005911764705882353
13;8;73000;73000;3884;0;14;15;0;0;14;15;0.053205479452054796;0.0005506849315068494
14;7;75000;75000;64;0;14;0;-1;0;13;1;0.0008533333333333333;0.000536
15;6;75000;75000;430;0;14;2;2;0;13;0;0.005733333333333333;0.000536
16;5;79000;79000;496;0;13;2;-1;0;13;3;0.006278481012658228;0.0005088607594936708
17;4;80000;80000;4064;0;13;11;0;0;13;11;0.0508;0.0005024999999999999
18;3;88000;88000;520;0;12;2;1;0;11;1;0.005909090909090909;0.0004568181818181818
19;2;95000;95000;9147;1;10;33;3;0;10;30;0.09628421052631579;0.0004231578947368421
20;1;96000;96000;998;1;10;5;2;0;10;3;0.010395833333333333;0.00041874999999999996
;;1000000;;;;;163;;;;157;0.8805653957588465;0.019166059467416292;0.8997314552262629
;;;;;;;0.03680981595092025;;;;;
