ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;1910;0;91;0;0;0;91;0;0.17363636363636364;0.0036545454545454546
2;9;24000;24000;3213;0;42;11;0;0;42;11;0.133875;0.0016749999999999998
3;8;31000;31000;1192;0;33;5;-1;0;33;6;0.03845161290322581;0.001296774193548387
4;7;41000;41000;4553;0;25;21;1;0;25;20;0.11104878048780488;0.0009804878048780487
5;6;55000;55000;8893;0;18;23;-3;0;18;26;0.16169090909090908;0.0007309090909090909
6;5;55000;55000;1034;0;18;8;2;0;19;6;0.0188;0.0007309090909090909
7;4;63000;63000;257;0;16;1;0;0;16;1;0.004079365079365079;0.0006380952380952382
8;3;71000;71000;1269;0;14;4;-2;0;14;6;0.01787323943661972;0.0005661971830985916
9;2;88000;88000;5907;0;12;19;2;0;11;17;0.067125;0.0004568181818181818
10;1;94000;94000;19940;2;10;64;11;0;11;53;0.21212765957446808;0.00042765957446808513
;;1000000;;;;;156;;;;146;0.9387079302087563;0.011157395812270168;0.9498653260210265
;;;;;;;0.0641025641025641;;;;;
