ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;17000;17000;1492;0;59;0;0;0;59;0;0.08776470588235294;0.002364705882352941
2;19;19000;19000;367;0;53;0;0;0;53;0;0.01931578947368421;0.0021157894736842106
3;18;20000;20000;324;0;50;0;0;0;50;0;0.0162;0.0020099999999999996
4;17;21000;21000;752;0;48;3;2;0;48;1;0.03580952380952381;0.0019142857142857143
5;16;24000;24000;2353;0;42;10;2;0;42;8;0.09804166666666667;0.0016749999999999998
6;15;24000;24000;305;0;42;4;2;0;42;2;0.012708333333333334;0.0016749999999999998
7;14;29000;29000;1897;0;35;8;-5;0;35;13;0.06541379310344828;0.001386206896551724
8;13;29000;29000;2110;0;35;17;5;0;35;12;0.07275862068965518;0.001386206896551724
9;12;32000;32000;190;0;32;0;0;0;32;0;0.0059375;0.00125625
10;11;34000;34000;682;0;30;9;0;0;30;9;0.020058823529411764;0.0011823529411764705
11;10;37000;37000;3294;0;27;31;3;0;27;28;0.08902702702702703;0.0010864864864864863
12;9;50000;50000;2225;0;20;5;0;0;20;5;0.0445;0.000804
13;8;61000;61000;2112;0;17;10;-1;0;17;11;0.03462295081967213;0.000659016393442623
14;7;63000;63000;1495;0;16;8;2;0;16;6;0.02373015873015873;0.0006380952380952382
15;6;64000;64000;316;0;16;0;-4;0;16;4;0.0049375;0.000628125
16;5;71000;71000;5346;0;14;44;4;0;14;40;0.07529577464788732;0.0005661971830985916
17;4;74000;74000;2464;0;14;16;1;0;14;15;0.033297297297297294;0.0005432432432432432
18;3;94000;94000;467;0;11;1;0;0;11;1;0.0049680851063829785;0.00042765957446808513
19;2;96000;96000;6971;0;11;26;2;0;11;24;0.07261458333333333;0.00041874999999999996
20;1;100000;100000;5959;1;10;27;2;0;10;25;0.05959;0.000402
;;1000000;;;;;219;;;;204;0.876592133449835;0.023139370923437055;0.8997315043732721
;;;;;;;0.0684931506849315;;;;;
