ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;2120;0;91;0;0;0;91;0;0.19272727272727272;0.0036545454545454546
2;9;18000;18000;624;0;56;0;-3;0;56;3;0.034666666666666665;0.0022333333333333333
3;8;18000;18000;1462;0;56;10;3;0;56;7;0.08122222222222222;0.0022333333333333333
4;7;19000;19000;1920;0;53;10;4;0;53;6;0.10105263157894737;0.0021157894736842106
5;6;33000;33000;1571;0;31;4;-1;0;31;5;0.0476060606060606;0.0012181818181818183
6;5;42000;42000;7418;0;24;36;0;0;24;36;0.17661904761904762;0.0009571428571428571
7;4;64000;64000;1902;0;16;8;-2;0;16;10;0.02971875;0.000628125
8;3;73000;73000;2322;0;14;7;-1;0;14;8;0.031808219178082194;0.0005506849315068494
9;2;85000;85000;11548;0;12;46;4;0;12;42;0.13585882352941175;0.0004729411764705882
10;1;94000;94000;5078;0;11;23;6;0;11;17;0.05402127659574468;0.00042765957446808513
;;1000000;;;;;144;;;;134;0.8853009707234558;0.01449173695266653;0.8997927076761223
;;;;;;;0.06944444444444445;;;;;
