ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;16;20000;20000;2002;0;50;0;0;0;50;0;0.1001;0.0020099999999999996
2;15;33000;33000;148;0;31;0;0;0;31;0;0.004484848484848485;0.0012181818181818183
3;14;33000;33000;881;0;31;2;0;0;31;2;0.026696969696969698;0.0012181818181818183
4;13;44000;44000;7237;0;23;6;0;0;23;6;0.16447727272727272;0.0009136363636363636
5;12;44000;44000;11;0;23;0;0;0;23;0;0.00025;0.0009136363636363636
6;11;45000;45000;389;0;23;0;0;0;23;0;0.008644444444444444;0.0008933333333333334
7;10;47000;47000;1819;0;22;1;0;0;22;1;0.03870212765957447;0.0008553191489361703
8;9;54000;54000;9378;0;19;21;3;0;19;18;0.17366666666666666;0.0007444444444444445
9;8;59000;59000;6194;0;17;17;1;0;17;16;0.10498305084745763;0.0006813559322033898
10;7;60000;60000;629;0;17;0;-1;0;17;1;0.010483333333333334;0.00067
11;6;64000;64000;3147;0;16;4;-2;0;16;6;0.049171875;0.000628125
12;5;66000;66000;1930;0;16;3;0;0;16;3;0.029242424242424243;0.0006090909090909092
13;4;68000;68000;3238;0;15;9;0;0;15;9;0.04761764705882353;0.0005911764705882353
14;3;70000;70000;726;0;15;3;2;0;15;1;0.010371428571428571;0.0005742857142857142
15;2;89000;89000;5469;1;12;15;4;0;11;11;0.06144943820224719;0.00045168539325842697
16;1;97000;97000;5442;1;10;15;3;0;11;12;0.05610309278350516;0.00041443298969072163
;;1000000;;;;;96;;;;86;0.8864446197189961;0.013386885699467714;0.8998315054184638
;;;;;;;0.10416666666666667;;;;;
