ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;38000;38000;2906;0;27;0;0;0;27;0;0.07647368421052632;0.0010578947368421053
2;11;39000;39000;405;0;26;0;0;0;26;0;0.010384615384615384;0.0010307692307692307
3;10;45000;45000;3575;0;23;4;0;0;23;4;0.07944444444444444;0.0008933333333333334
4;9;50000;50000;7402;0;20;9;2;0;20;7;0.14804;0.000804
5;8;51000;51000;5801;0;20;5;1;0;20;4;0.11374509803921569;0.0007882352941176471
6;7;55000;55000;5290;0;19;11;5;0;19;6;0.09618181818181819;0.0007309090909090909
7;6;76000;76000;1832;0;13;1;0;0;13;1;0.024105263157894737;0.0005289473684210527
8;5;76000;76000;10170;0;13;15;1;0;13;14;0.13381578947368422;0.0005289473684210527
9;4;80000;80000;6175;0;13;13;-5;0;13;18;0.0771875;0.0005024999999999999
10;3;81000;81000;318;0;13;1;1;0;13;0;0.003925925925925926;0.0004962962962962963
11;2;85000;85000;5018;0;12;11;0;0;12;11;0.05903529411764706;0.0004729411764705882
12;1;90000;90000;6237;2;11;15;9;0;11;6;0.0693;0.0004466666666666667
;;1000000;;;;;85;;;;71;0.891639432935772;0.008281440562247062;0.8999208734980191
;;;;;;;0.16470588235294117;;;;;
