ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;1208;0;91;0;0;0;91;0;0.10981818181818181;0.0036545454545454546
2;9;14000;14000;500;0;72;0;0;0;72;0;0.03571428571428571;0.002871428571428571
3;8;21000;21000;1733;0;48;8;0;0;48;8;0.08252380952380953;0.0019142857142857143
4;7;51000;51000;3912;0;20;7;-1;0;20;8;0.07670588235294118;0.0007882352941176471
5;6;62000;62000;6488;0;17;24;-1;0;17;25;0.10464516129032259;0.0006483870967741935
6;5;63000;63000;9039;0;16;29;1;0;16;28;0.14347619047619048;0.0006380952380952382
7;4;64000;64000;12656;0;16;48;0;0;16;48;0.19775;0.000628125
8;3;70000;70000;4932;0;15;17;1;0;15;16;0.07045714285714286;0.0005742857142857142
9;2;76000;76000;4108;0;13;23;7;0;13;16;0.054052631578947366;0.0005289473684210527
10;1;83000;83000;991;0;12;5;0;0;12;5;0.011939759036144578;0.00048433734939759034
;;1000000;;;;;161;;;;154;0.8870830446479661;0.012730672801351175;0.8998137174493173
;;;;;;;0.043478260869565216;;;;;
