ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;16000;16000;2266;0;63;0;0;0;63;0;0.141625;0.0025125
2;9;17000;17000;283;0;59;0;0;0;59;0;0.01664705882352941;0.002364705882352941
3;8;25000;25000;4464;0;40;19;0;0;40;19;0.17856;0.001608
4;7;38000;38000;740;0;27;1;0;0;27;1;0.019473684210526317;0.0010578947368421053
5;6;41000;41000;4997;0;25;27;3;0;25;24;0.1218780487804878;0.0009804878048780487
6;5;42000;42000;5156;0;24;24;3;0;24;21;0.12276190476190477;0.0009571428571428571
7;4;68000;68000;3040;0;15;9;0;0;15;9;0.04470588235294118;0.0005911764705882353
8;3;89000;89000;494;0;12;1;0;0;12;1;0.005550561797752809;0.00045168539325842697
9;2;92000;92000;2729;0;11;8;0;0;11;8;0.02966304347826087;0.0004369565217391304
10;1;93000;93000;706;0;11;2;0;0;11;2;0.007591397849462366;0.000432258064516129
;;1000000;;;;;91;;;;85;0.6884565820548655;0.011392807731317876;0.6998493897861834
;;;;;;;0.06593406593406594;;;;;
