ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;28000;28000;654;0;36;0;0;0;36;0;0.023357142857142858;0.0014357142857142856
2;9;28000;28000;1530;0;36;0;0;0;36;0;0.054642857142857146;0.0014357142857142856
3;8;29000;29000;3839;0;35;3;3;0;35;0;0.13237931034482758;0.001386206896551724
4;7;51000;51000;2669;0;20;2;0;0;20;2;0.052333333333333336;0.0007882352941176471
5;6;64000;64000;6071;0;16;5;0;0;16;5;0.094859375;0.000628125
6;5;71000;71000;365;0;15;0;0;0;15;0;0.005140845070422535;0.0005661971830985916
7;4;71000;71000;1723;0;15;3;1;0;15;2;0.024267605633802817;0.0005661971830985916
8;3;82000;82000;7715;0;13;16;-2;0;13;18;0.09408536585365854;0.0004902439024390243
9;2;83000;83000;182;0;13;0;0;0;13;0;0.002192771084337349;0.00048433734939759034
10;1;90000;90000;9757;0;11;15;3;0;11;12;0.10841111111111111;0.0004466666666666667
;;1000000;;;;;44;;;;39;0.5916697174314933;0.008227638046798408;0.5998973554782917
;;;;;;;0.11363636363636363;;;;;
