ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;2645;0;77;0;0;0;77;0;0.20346153846153847;0.003092307692307692
2;9;22000;22000;2;0;46;0;0;0;46;0;9.09090909090909e-05;0.0018272727272727273
3;8;32000;32000;169;0;32;0;0;0;32;0;0.00528125;0.00125625
4;7;40000;40000;89;0;25;0;0;0;25;0;0.002225;0.0010049999999999998
5;6;50000;50000;11533;0;20;39;2;0;20;37;0.23066;0.000804
6;5;51000;51000;8531;0;20;27;2;0;20;25;0.16727450980392156;0.0007882352941176471
7;4;74000;74000;20;0;14;0;0;0;14;0;0.0002702702702702703;0.0005432432432432432
8;3;79000;79000;10839;0;13;37;2;0;13;35;0.13720253164556961;0.0005088607594936708
9;2;83000;83000;2830;0;13;9;0;0;12;9;0.03409638554216868;0.00048433734939759034
10;1;97000;97000;10533;1;10;31;2;0;10;29;0.10858762886597938;0.00041443298969072163
;;1000000;;;;;143;;;;135;0.889150023680357;0.010723940055523292;0.8998739637358802
;;;;;;;0.055944055944055944;;;;;
