ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;10000;10000;498;0;100;0;0;0;100;0;0.0498;0.004019999999999999
2;17;11000;11000;423;0;91;0;0;0;91;0;0.038454545454545457;0.0036545454545454546
3;16;21000;21000;1615;0;48;9;0;0;48;9;0.0769047619047619;0.0019142857142857143
4;15;24000;24000;924;0;42;3;0;0;42;3;0.0385;0.0016749999999999998
5;14;29000;29000;2302;0;35;21;0;0;35;21;0.07937931034482759;0.001386206896551724
6;13;43000;43000;51;0;24;0;-1;0;24;1;0.001186046511627907;0.0009348837209302325
7;12;48000;48000;1364;0;21;10;2;0;21;8;0.028416666666666666;0.0008374999999999999
8;11;49000;49000;5243;0;21;32;0;0;21;32;0.107;0.0008204081632653061
9;10;51000;51000;7906;0;20;52;3;0;20;49;0.15501960784313726;0.0007882352941176471
10;9;54000;54000;241;0;19;1;-1;0;19;2;0.004462962962962963;0.0007444444444444445
11;8;58000;58000;1871;0;18;15;1;0;18;14;0.032258620689655175;0.000693103448275862
12;7;72000;72000;4794;0;14;27;8;0;14;19;0.06658333333333333;0.0005583333333333333
13;6;72000;72000;4277;0;14;18;-9;0;14;27;0.05940277777777778;0.0005583333333333333
14;5;79000;79000;7267;1;13;42;-5;0;13;47;0.0919873417721519;0.0005088607594936708
15;4;93000;93000;555;1;11;4;3;0;11;1;0.005967741935483871;0.000432258064516129
16;3;93000;93000;972;1;11;8;0;0;11;8;0.010451612903225806;0.000432258064516129
17;2;94000;94000;1010;1;11;6;1;0;11;5;0.01074468085106383;0.00042765957446808513
18;1;97000;97000;2173;1;11;12;4;0;11;8;0.0224020618556701;0.00041443298969072163
;;1000000;;;;;260;;;;254;0.8789220728068915;0.020800749255767786;0.8997228220626593
;;;;;;;0.023076923076923078;;;;;
