ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;22000;22000;4229;0;46;0;0;0;46;0;0.19222727272727272;0.0018272727272727273
2;9;51000;51000;4785;0;20;4;-1;0;20;5;0.09382352941176471;0.0007882352941176471
3;8;53000;53000;68;0;19;0;0;0;19;0;0.0012830188679245284;0.0007584905660377359
4;7;58000;58000;616;0;18;0;-1;0;18;1;0.010620689655172414;0.000693103448275862
5;6;60000;60000;8308;0;17;10;3;0;17;7;0.13846666666666665;0.00067
6;5;62000;62000;4199;0;17;8;0;0;17;8;0.0677258064516129;0.0006483870967741935
7;4;73000;73000;6434;0;14;10;-1;0;14;11;0.08813698630136986;0.0005506849315068494
8;3;77000;77000;3918;0;13;5;-1;0;13;6;0.050883116883116884;0.0005220779220779221
9;2;90000;90000;9061;0;11;15;-1;0;11;16;0.10067777777777778;0.0004466666666666667
10;1;94000;94000;13984;1;11;41;17;0;11;24;0.1487659574468085;0.00042765957446808513
;;1000000;;;;;93;;;;78;0.892610822189487;0.007332578227197689;0.8999434004166846
;;;;;;;0.16129032258064516;;;;;
