ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;14000;14000;814;0;72;0;0;0;72;0;0.05814285714285714;0.002871428571428571
2;9;15000;15000;197;0;67;0;0;0;67;0;0.013133333333333334;0.00268
3;8;15000;15000;3135;0;67;12;12;0;67;0;0.209;0.00268
4;7;25000;25000;550;0;40;0;0;0;40;0;0.022;0.001608
5;6;40000;40000;143;0;25;0;0;0;25;0;0.003575;0.0010049999999999998
6;5;48000;48000;4000;0;21;18;2;0;21;16;0.08333333333333333;0.0008374999999999999
7;4;48000;48000;645;0;21;1;1;0;21;0;0.0134375;0.0008374999999999999
8;3;52000;52000;1670;0;20;7;1;0;20;6;0.032115384615384615;0.000773076923076923
9;2;58000;58000;6747;0;18;34;2;0;18;32;0.11632758620689655;0.000693103448275862
10;1;59000;59000;2009;0;17;7;0;0;17;7;0.03405084745762712;0.0006813559322033898
;;1000000;;;;;79;;;;61;0.585115842089432;0.014666964874984745;0.5997828069644168
;;;;;;;0.22784810126582278;;;;;
