ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;18000;18000;1264;0;56;0;0;0;56;0;0.07022222222222223;0.0022333333333333333
2;9;29000;29000;1015;0;35;2;0;0;35;2;0.035;0.001386206896551724
3;8;52000;52000;8328;0;20;14;-2;0;20;16;0.16015384615384615;0.000773076923076923
4;7;53000;53000;3037;0;19;5;1;0;19;4;0.05730188679245283;0.0007584905660377359
5;6;57000;57000;17;0;18;0;0;0;18;0;0.00029824561403508774;0.0007052631578947368
6;5;66000;66000;10108;0;15;18;1;0;15;17;0.15315151515151515;0.0006090909090909092
7;4;74000;74000;10172;0;14;23;0;0;14;23;0.13745945945945945;0.0005432432432432432
8;3;76000;76000;6346;0;13;12;1;0;13;11;0.0835;0.0005289473684210527
9;2;79000;79000;3;0;13;0;0;0;13;0;3.79746835443038e-05;0.0005088607594936708
10;1;92000;92000;17873;1;11;45;19;0;11;26;0.19427173913043477;0.0004369565217391304
;;1000000;;;;;119;;;;99;0.8913968892075099;0.008483469678882458;0.8998803588863924
;;;;;;;0.16806722689075632;;;;;
