ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;16000;16000;972;0;63;0;0;0;63;0;0.06075;0.00122875;;175852;180122;4536;16658;176220;175863;180947;3647;284999;176739
2;9;18000;18000;3465;0;56;7;7;0;56;0;0.1925;0.0010922222222222223;;624934;816207;4536;195418;649146;624845;638384;3647;194171;627439
3;8;19000;19000;266;0;53;0;0;0;53;0;0.014;0.0010347368421052632;;48747;48777;4536;822569;48750;48690;49634;3647;821310;49262
4;7;28000;28000;3096;0;36;13;0;0;36;13;0.11057142857142857;0.0007021428571428571;;558519;1433706;4536;873592;674784;558462;1434507;3647;872350;675195
5;6;47000;47000;1309;0;22;6;1;0;22;5;0.027851063829787234;0.00041829787234042557;;236611;1049271;4536;1434445;324353;236556;1049153;3647;1433222;316305
6;5;48000;48000;4362;0;21;8;-1;0;21;9;0.090875;0.00040958333333333336;;786505;1984733;184276;1673561;943856;786449;2042239;184093;1672357;1003592
7;4;56000;56000;802;0;18;2;-1;0;18;3;0.014321428571428572;0.00035107142857142856;;145222;201471;567831;2462508;151547;145165;328422;567612;3066989;161871
8;3;56000;56000;2326;0;18;8;1;0;18;7;0.04153571428571429;0.00035107142857142856;;419802;1476895;716307;2610364;617835;419744;1291065;716063;2461325;508091
9;2;81000;81000;15728;0;12;63;0;0;12;63;0.19417283950617284;0.00024271604938271607;;4324052;7546363;4536;3215987;6078218;4323567;7545845;3661;3214728;5957741
10;1;94000;94000;4154;0;11;11;1;0;11;10;0.04419148936170213;0.00020914893617021279;;749071;3977233;245268;8178041;1668826;749015;2411266;245085;8176802;1392369
;;1000000;;;;;118;;;;110;0.7907689641262337;0.006039740969839888;0.7968087050960735
;;;;;;;0.06779661016949153;;;;;
