ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;15000;15000;39;0;67;0;0;0;67;0;0.0026;0.0013106666666666668;;7874;7909;4536;16658;7903;7784;8766;3640;15249;8673
2;9;19000;19000;3895;0;53;11;0;0;53;11;0.205;0.0010347368421052632;;702340;722490;4536;27343;706724;702284;723424;3640;25750;707522
3;8;30000;30000;4533;0;34;7;0;0;34;7;0.1511;0.0006553333333333334;;817291;1534929;16177;732016;965196;817235;1535169;15967;730409;965210
4;7;39000;39000;1559;0;26;2;0;0;26;2;0.03997435897435898;0.0005041025641025641;;281611;1006468;5278;1551585;336999;281554;1006189;4411;1560583;337066
5;6;39000;39000;41;0;26;0;0;0;26;0;0.0010512820512820513;0.0005041025641025641;;8236;8236;290041;1835645;8236;8179;9123;4385;1549998;8375
6;5;61000;61000;1906;0;17;1;0;0;17;1;0.03124590163934426;0.00032229508196721313;;344086;1366291;4536;1846213;404515;344030;1367161;3661;1844662;404813
7;4;63000;63000;10803;0;16;27;0;0;16;27;0.17147619047619048;0.00031206349206349207;;1961720;4504706;4536;2192859;2902767;1961676;4505202;3661;2191329;2903047
8;3;70000;70000;4611;0;15;6;0;0;15;6;0.06587142857142857;0.00028085714285714286;;831335;1904417;4536;4866976;1071188;831279;1905027;3661;4865279;1071423
9;2;73000;73000;2148;0;14;7;0;0;14;7;0.029424657534246574;0.0002693150684931507;;387757;3888246;4536;6537388;956010;387701;3887832;3661;6535558;934983
10;1;100000;100000;4399;0;10;11;0;0;10;11;0.04399;0.0001966;;793199;5004537;4536;7938322;2178158;793230;5005008;3661;7937129;2178142
;;1000000;;;;;72;;;;72;0.741733819246851;0.00539007275569139;0.7471238920025424
;;;;;;;0.0;;;;;
