ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;54000;54000;750;0;19;0;0;0;19;0;0.013888888888888888;0.00036407407407407406;;135867;135902;4536;16658;135896;135777;136759;3640;1099394;136489
2;9;58000;58000;514;0;18;0;0;0;18;0;0.008862068965517242;0.00033896551724137933;;93419;93519;4536;155336;93419;93332;94276;3640;2649443;93978
3;8;61000;61000;13167;0;17;6;4;0;17;2;0.21585245901639344;0.00032229508196721313;;2372470;2616754;4536;251072;2422445;2372417;2524715;3647;582086;2395529
4;7;63000;63000;3190;0;16;1;0;0;16;1;0.05063492063492064;0.00031206349206349207;;575435;676403;4536;2625816;583239;575379;677160;3661;2624803;583253
5;6;75000;75000;2605;0;14;1;1;0;14;0;0.03473333333333333;0.0002621333333333334;;470020;2955011;4536;3203583;648393;469964;474885;3647;3240436;471411
6;5;79000;79000;22516;0;13;21;8;0;13;13;0.2850126582278481;0.0002488607594936709;;4056342;7750006;4536;3676106;5168166;4056285;7032502;3661;3675131;4827344
7;4;82000;82000;1326;0;13;1;0;0;13;1;0.016170731707317074;0.00023975609756097561;;239671;3202397;123157;7734891;467635;239615;2623866;215337;7733935;423071
8;3;86000;86000;7524;0;12;10;2;0;12;8;0.08748837209302325;0.00022860465116279072;;1356017;6829784;4536;7977178;2415623;1355963;3735890;3661;7976243;1702163
9;2;100000;100000;1897;0;10;2;2;0;10;0;0.01897;0.0001966;;342483;2284660;5302;9335750;536780;342513;346751;4412;9595090;343433
10;1;100000;100000;1425;0;10;3;1;0;10;2;0.01425;0.0001966;;257505;9138129;351093;9680933;1174319;257449;7435559;350956;9334837;989628
;;1000000;;;;;45;;;;27;0.7458634328672421;0.0027099530068969294;0.748573385874139
;;;;;;;0.4;;;;;
