ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;30000;30000;4086;0;34;0;0;0;34;0;0.1362;0.0006553333333333334;;736827;745231;4476;16658;738104;736739;746565;3661;15135;738874
2;9;50000;50000;500;0;20;0;0;0;20;0;0.01;0.0003932;;90851;90886;4536;756294;90870;90761;91743;3661;1050320;91223
3;8;56000;56000;4502;0;18;3;1;0;18;2;0.08039285714285714;0.00035107142857142856;;811717;1654855;5278;849364;947547;811660;1651424;4406;1319558;901436
4;7;56000;56000;2594;0;18;3;1;0;18;2;0.04632142857142857;0.00035107142857142856;;468031;1212269;820242;1663472;521294;468091;1311923;4406;1573873;557731
5;6;60000;60000;4420;0;17;1;1;0;17;0;0.07366666666666667;0.0003276666666666667;;796942;2092157;745210;2135590;875489;796886;805563;745016;2132097;799426
6;5;61000;61000;3921;0;17;3;0;0;17;3;0.06427868852459016;0.00032229508196721313;;707045;1998330;4560;2933228;795818;707075;1999084;3667;2931564;796208
7;4;63000;63000;530;0;16;0;0;0;16;0;0.008412698412698413;0.00031206349206349207;;96262;96397;4536;3642801;96296;96205;97013;3661;3641159;96579
8;3;65000;65000;5376;0;16;6;2;0;16;4;0.0827076923076923;0.00030246153846153845;;969150;4523998;4536;3741563;1340255;969095;1714856;3661;3739938;1114388
9;2;67000;67000;1269;0;15;3;1;0;15;2;0.018940298507462688;0.0002934328358208955;;229421;2235315;4536;4713387;496906;229365;2235982;3661;4711779;449832
10;1;95000;95000;2252;0;11;4;0;0;11;4;0.023705263157894736;0.00020694736842105264;;406474;2649522;4536;4945419;847092;406417;2649181;3661;4943830;847261
;;1000000;;;;;23;;;;17;0.5446255932912908;0.003515543173877049;0.5481411364651678
;;;;;;;0.2608695652173913;;;;;
