ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;11000;11000;2411;0;91;0;0;0;91;0;0.21918181818181817;0.0017872727272727274;;435098;443401;4536;16658;436433;435008;444734;3640;14777;437276
2;9;34000;34000;681;0;30;0;0;0;30;0;0.020029411764705882;0.0005782352941176471;;123475;127564;4536;454565;123762;123485;127735;3647;528814;124319
3;8;36000;36000;978;0;28;2;0;0;28;2;0.027166666666666665;0.0005461111111111111;;177040;619430;4536;580358;208790;176949;620148;3648;578281;209228
4;7;37000;37000;4115;0;27;10;0;0;27;10;0.11121621621621622;0.0005313513513513513;;742046;1322874;4536;759676;901364;741956;1197545;3661;757619;892533
5;6;41000;41000;4783;0;25;21;2;0;25;19;0.11665853658536586;0.00047951219512195123;;862320;2190641;4536;1504058;1231668;862313;2191616;3647;1502019;1190000
6;5;47000;47000;3120;0;22;13;0;0;22;13;0.06638297872340425;0.00041829787234042557;;562838;2187016;4536;2811827;891654;562780;2187383;3647;2809558;892008
7;4;66000;66000;979;0;16;2;-1;0;15;3;0.014833333333333334;0.0002978787878787879;;177213;1231676;443344;3377107;271016;177157;1231443;443133;3374857;277208
8;3;75000;75000;7175;0;14;27;0;0;14;27;0.09566666666666666;0.0002621333333333334;;1735654;3930242;4536;3556820;2462156;1735510;3750665;3661;3554590;2352290
9;2;78000;78000;893;0;13;1;0;0;13;1;0.011448717948717949;0.00025205128205128206;;161610;604099;4560;5295667;196022;161553;603951;3667;5293170;196093
10;1;81000;81000;4790;0;12;15;1;0;13;14;0.0591358024691358;0.00024271604938271607;;863552;5418646;4536;5460021;2991531;863492;4620914;3661;5457545;2694796
;;1000000;;;;;91;;;;89;0.7417201485560307;0.005395560003961333;0.7471157085599921
;;;;;;;0.02197802197802198;;;;;
