ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;24000;24000;6933;0;42;0;0;0;42;0;0.288875;0.0008191666666666667;;1249560;1265583;4536;184536;1252464;1249558;1267175;3661;183661;1253394
2;9;42000;42000;3480;0;24;0;0;0;24;0;0.08285714285714285;0.00046809523809523816;;627620;634153;4536;1269111;628812;627530;634272;3661;1406273;629180
3;8;52000;52000;1932;0;20;0;0;0;20;0;0.037153846153846155;0.00037807692307692314;;348762;352798;4536;1898948;349082;348705;353055;3661;1896876;349777
4;7;53000;53000;5597;0;19;4;0;0;19;4;0.10560377358490566;0.0003709433962264151;;1008961;2270609;4536;2250101;1243133;1008876;2271618;3661;2248047;1243658
5;6;58000;58000;4008;0;18;6;2;0;18;4;0.06910344827586207;0.00033896551724137933;;722789;2620050;4536;3261479;1136201;722733;2621360;3661;3477478;1081567
6;5;60000;60000;2027;0;17;4;2;0;17;2;0.03378333333333333;0.0003276666666666667;;365981;1622896;4657;3986657;581287;365923;1622752;153549;3984641;500494
7;4;62000;62000;5361;0;16;10;0;0;16;10;0.08646774193548387;0.0003170967741935484;;966447;4957923;4536;5611995;1906875;966394;3601650;3661;5609911;1713783
8;3;63000;63000;6752;0;16;17;7;0;16;10;0.10717460317460317;0.00031206349206349207;;1217058;3863967;4536;6580940;2342099;1217002;3200523;3661;6578879;1938008
9;2;66000;66000;173;0;15;0;0;0;15;0;0.002621212121212121;0.0002978787878787879;;32002;32136;39023;8435669;32008;31945;31945;39267;7802703;31945
10;1;96000;96000;2927;0;11;7;0;0;11;7;0.030489583333333334;0.00020479166666666668;;528089;8389813;1257912;8470359;2163887;528032;5017482;1257728;8468327;1530542
;;1000000;;;;;48;;;;37;0.8441296847697225;0.003834745128775784;0.8479644298984983
;;;;;;;0.22916666666666666;;;;;
