ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;19000;19000;1652;0;53;0;0;0;53;0;0.08694736842105263;0.0010347368421052632;;298351;302529;4536;16658;298823;298263;303628;3640;15819;299637
2;9;37000;37000;2891;0;27;5;-3;0;27;8;0.07813513513513513;0.0005313513513513513;;521525;831426;4536;317818;568076;521521;832268;3647;1499778;602403
3;8;42000;42000;12510;0;24;26;8;0;24;18;0.2978571428571429;0.00046809523809523816;;2254205;3097175;4536;841643;2674386;2254145;3097690;3661;840614;2518180
4;7;50000;50000;4512;0;20;9;2;0;20;7;0.09024;0.0003932;;813502;3923004;4536;3098122;1269360;813445;3924268;3661;3097109;1201634
5;6;52000;52000;976;0;20;3;1;0;20;2;0.01876923076923077;0.00037807692307692314;;176669;3276377;4536;4219697;388305;176613;3277238;3647;4218619;347689
6;5;72000;72000;450;0;14;0;0;0;14;0;0.00625;0.0002730555555555556;;81863;81998;4536;4398753;81898;81806;82614;3661;4397694;82226
7;4;77000;77000;844;0;13;0;0;0;13;0;0.010961038961038961;0.00025532467532467533;;152817;152922;4536;4483060;152887;152865;153538;3661;4482018;153070
8;3;89000;89000;3016;0;12;5;0;0;12;5;0.033887640449438206;0.0002208988764044944;;544105;3385503;4536;4638480;949535;544047;3386792;3661;4637458;949769
9;2;90000;90000;1821;0;12;6;1;0;12;5;0.020233333333333332;0.00021844444444444445;;328815;818779;5302;5185140;453598;328730;818565;19464;5197706;446402
10;1;90000;90000;56;0;12;0;0;0;12;0;0.0006222222222222223;0.00021844444444444445;;10939;10939;337425;5516653;10939;10882;11690;4412;5184138;10947
;;1000000;;;;;54;;;;45;0.643903112148594;0.003991628350802389;0.6478947404993963
;;;;;;;0.16666666666666666;;;;;
