ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;10000;10000;533;0;100;0;0;0;100;0;0.0533;0.0019660000000000003;;96801;96836;4536;16658;96830;96711;97693;3640;14777;97620
2;9;13000;13000;233;0;77;0;0;0;77;0;0.017923076923076924;0.0015123076923076926;;42792;42827;4536;116270;42812;42702;43684;3640;114205;43546
3;8;20000;20000;4225;0;50;15;0;0;50;15;0.21125;0.0009830000000000001;;761849;816865;105072;161281;778382;761761;816962;104891;159201;778385
4;7;44000;44000;3396;0;23;8;0;0;23;8;0.07718181818181818;0.00044681818181818185;;612513;767781;4536;925531;642293;612454;768392;3647;2047627;642473
5;6;45000;45000;1928;0;23;5;-1;0;23;6;0.04284444444444444;0.0004368888888888889;;348059;452356;4536;1540376;366932;348091;1276267;3661;2483452;402969
6;5;62000;62000;5185;0;17;20;2;0;17;18;0.08362903225806452;0.0003170967741935484;;934764;1862921;4536;1995106;1219999;934704;1855694;3661;2335882;1165583
7;4;64000;64000;4785;0;16;19;0;0;16;19;0.074765625;0.0003071875;;862679;2758054;4560;2982436;1486704;862710;2757852;3667;3914662;1308095
8;3;79000;79000;18351;0;13;73;4;0;13;69;0.23229113924050632;0.0002488607594936709;;5459508;9116453;4536;4767510;7335694;4442763;7328533;3661;4765078;6431085
9;2;83000;83000;1657;0;13;5;-1;0;13;6;0.019963855421686747;0.0002368674698795181;;299258;2757226;224901;10229460;642489;299201;2756661;223657;9210359;705111
10;1;84000;84000;2231;0;12;9;1;0;12;8;0.02655952380952381;0.00023404761904761908;;402701;3238848;117562;10531334;1021737;402642;1674478;117249;9562351;785220
;;1000000;;;;;154;;;;149;0.8397085152791208;0.00668907488562912;0.8463975901647499
;;;;;;;0.032467532467532464;;;;;
