ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;19000;19000;1401;0;53;0;0;0;53;0;0.07373684210526316;0.0010347368421052632;;253165;257805;4536;16658;253660;253077;259010;3640;15249;254516
2;9;37000;37000;2748;0;27;5;-1;0;27;6;0.07427027027027026;0.0005313513513513513;;495787;760420;4655;272632;535187;495782;761511;3640;292980;545614
3;8;40000;40000;1803;0;25;2;0;0;25;2;0.045075;0.0004915000000000001;;325568;832828;4657;770719;356480;325484;833694;3640;4061977;357190
4;7;49000;49000;4274;0;21;11;4;0;21;7;0.08722448979591836;0.0004012244897959184;;770660;1535316;5397;1098650;961451;770606;1277907;4410;3577030;896743
5;6;49000;49000;1771;0;21;3;-1;0;21;4;0.03614285714285714;0.0004012244897959184;;319776;1083550;779207;1871640;396429;319720;1083312;4410;3544577;397500
6;5;52000;52000;4495;0;20;11;-1;0;19;12;0.0864423076923077;0.00037807692307692314;;810440;2506825;4536;2193865;1087597;810386;2507492;3640;3331928;1093935
7;4;61000;61000;10067;0;17;26;1;0;17;25;0.1650327868852459;0.00032229508196721313;;1814140;4757908;4560;3006747;2890610;1814056;3683664;3665;3507856;2637377
8;3;69000;69000;8125;0;15;16;1;0;15;15;0.11775362318840579;0.00028492753623188407;;1464321;4648960;4560;5083909;2620203;1464267;4648499;3648;5082330;2305474
9;2;76000;76000;5219;0;13;10;-1;0;13;11;0.06867105263157895;0.0002586842105263158;;940879;7513447;261546;6550787;2121709;940824;4348312;261363;6549230;1782510
10;1;80000;80000;15120;6;12;50;27;0;12;23;0.189;0.00024575000000000004;;3487810;16103004;334139;9531794;10503968;2989881;7755972;333956;8260763;4134795
;;1000000;;;;;134;;;;105;0.9433492297118473;0.004349770924850788;0.9476990006366981
;;;;;;;0.21641791044776118;;;;;
