ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;21000;21000;1306;0;48;0;0;0;48;0;0.06219047619047619;0.0009361904761904763;;236080;240714;4536;16658;236442;235992;241780;3640;15591;237217
2;9;29000;29000;185;0;35;0;0;0;35;0;0.006379310344827587;0.0006779310344827587;;34156;34191;4536;255547;34180;34066;35048;3646;486552;34818
3;8;31000;31000;4631;0;33;11;2;0;33;9;0.14938709677419354;0.0006341935483870968;;834923;1121334;4536;291922;901093;834866;1085186;3647;290660;898470
4;7;33000;33000;1280;0;31;2;0;0;31;2;0.03878787878787879;0.0005957575757575758;;231393;1078623;4536;1129235;260482;231337;1079689;3647;1127995;260977
5;6;35000;35000;2217;0;29;3;0;0;29;3;0.06334285714285715;0.0005617142857142857;;400167;1481983;4536;1362959;468099;400110;1247728;3661;1361738;460404
6;5;48000;48000;1039;0;21;3;0;0;21;3;0.021645833333333333;0.00040958333333333336;;188026;1030398;4536;1765513;249547;187970;1031028;3647;1764310;249978
7;4;50000;50000;4667;0;20;8;-3;0;20;11;0.09334;0.0003932;;841414;2162933;5278;1955981;1002760;841360;2163395;4406;2238145;1088184
8;3;50000;50000;1554;0;20;7;3;0;20;4;0.03108;0.0003932;;280711;1572677;849940;2800014;462429;280654;1123039;4406;2171144;367748
9;2;69000;69000;5097;0;15;16;0;0;15;16;0.0738695652173913;0.00028492753623188407;;918933;3779075;4536;3083341;1666361;918877;3780245;3661;3082198;1666615
10;1;84000;84000;4380;0;12;9;0;0;12;9;0.052142857142857144;0.00023404761904761908;;789752;4381510;244461;4248403;1397240;789695;4381167;244278;4247197;1397096
;;1000000;;;;;59;;;;57;0.592165874933815;0.00512074540914503;0.59728662034296
;;;;;;;0.03389830508474576;;;;;
