ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;25200;25200;1269;0;2250;0;0;0;2250;0;0.05035714285714286;0.0015952380952380953;;228757;234827;31552;195733;228758;228758;234981;29517;195613;228759
2;19;33750;33750;235;0;1680;0;0;0;1680;0;0.006962962962962963;0.001191111111111111;;42502;42508;40552;433026;42502;42510;42512;38517;432806;42510
3;18;37800;37800;1470;0;1500;30;0;0;1500;30;0.03888888888888889;0.0010634920634920635;;264933;321524;31552;483520;265939;264934;321223;29517;483370;265929
4;17;39375;39375;1616;0;1440;0;0;0;1440;0;0.041041269841269844;0.001020952380952381;;291215;295773;18052;756621;291215;291216;296385;16017;756538;291220
5;16;42000;42000;2593;0;1350;183;120;0;1350;63;0.06173809523809524;0.0009571428571428571;;467197;1050989;175552;1055944;496160;467198;524208;173517;1055976;469911
6;15;47250;47250;4264;0;1200;270;60;0;1200;210;0.09024338624338624;0.0008507936507936508;;768205;1253292;40552;1531472;825909;768193;1014988;38517;1531651;806406
7;14;50400;50400;36;0;1125;15;0;0;1125;15;0.0007142857142857143;0.0007976190476190477;;6683;64012;269023;2307998;7255;6691;63920;267028;2308284;7256
8;13;56700;56700;1075;0;1000;71;0;0;1000;71;0.01895943562610229;0.000708994708994709;;193839;503107;13556;2323034;207406;193841;502460;11512;2323415;207377
9;12;63000;63000;484;0;900;52;10;0;900;42;0.007682539682539682;0.0006380952380952382;;87314;294691;175556;2525436;92100;87318;144574;173512;2525904;89844
10;11;67500;67500;1613;0;840;90;30;0;840;60;0.023896296296296297;0.0005955555555555556;;290673;772671;136983;2621226;320727;290674;772599;134991;2621789;311923
11;10;70000;70000;5064;0;810;670;10;0;810;660;0.07234285714285714;0.0005742857142857142;;912314;2468642;175556;2920551;1239708;912319;2264832;173521;2921216;1197314
12;9;81000;81000;2462;0;700;176;6;0;700;170;0.03039506172839506;0.0004962962962962963;;443619;2543488;175556;3850277;565811;443620;2542032;173521;3850929;558321
13;8;84375;84375;922;0;672;65;1;0;672;64;0.010927407407407408;0.00047644444444444443;;166160;1873711;18056;4281731;205780;166164;1872824;16021;4279345;204484
14;7;94500;94500;1648;0;600;243;7;0;600;236;0.017439153439153438;0.0004253968253968254;;296980;1965401;862925;4477326;434403;296981;1485043;860930;4453669;419774
15;6;100000;100000;3497;0;567;398;6;0;567;392;0.03497;0.000402;;630022;4218749;175556;5002994;999051;630024;4217669;173521;5000321;987206
16;5;108000;108000;4211;0;525;476;14;0;525;462;0.03899074074074074;0.00037222222222222225;;758660;4639252;175556;5669183;1256252;758642;3844837;173521;5638615;1222932
17;4;157500;157500;1705;0;360;117;0;0;360;117;0.010825396825396825;0.00025523809523809527;;307222;2807446;385881;6492367;498093;307210;2805894;383885;6490991;497940
18;3;196875;196875;1210;0;288;82;-1;0;288;83;0.006146031746031746;0.0002041904761904762;;218134;4351948;318511;6803604;433402;218135;4350173;316494;6802968;431668
19;2;420000;420000;8515;0;135;266;0;0;135;266;0.020273809523809524;9.571428571428571e-05;;1533847;5916247;1573549;7613668;2931419;1533836;5913710;1571637;7612258;2930429
20;1;708750;708750;3049;0;80;37;2;0;80;35;0.004301940035273368;5.671957671957672e-05;;549384;3165579;1170347;10858963;858884;549393;2215206;1168631;10853967;774335
;;56700000;;;;;3241;;;;2976;0.5870967019400354;0.012777502645502644;0.599874204585538
;;;;;;;0.08176488738043813;;;;;
