ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;22500;22500;1637;0;5040;0;0;0;5040;0;0.07275555555555556;0.0017866666666666669;;294989;301954;85551;195584;294989;294990;302241;83508;195610;294990
2;19;28350;28350;1033;0;4000;160;0;0;4000;160;0.036437389770723104;0.001417989417989418;;186274;500290;4551;499105;197895;186275;499951;11514;499007;197937
3;18;35000;35000;283;0;3240;0;-9;0;3240;9;0.008085714285714286;0.0011485714285714285;;51138;56663;175551;693357;51138;51142;253123;173514;852153;51146
4;17;40000;40000;5843;0;2835;1530;345;0;2835;1185;0.146075;0.0010049999999999998;;1052536;1629702;175551;752681;1174938;1052537;1570248;173514;752770;1165516
5;16;45000;45000;1888;0;2520;210;30;0;2520;180;0.04195555555555556;0.0008933333333333334;;340154;1605177;479271;1813903;358638;340156;603998;477264;1813674;353602
6;15;54000;54000;1710;0;2100;215;-5;0;2100;220;0.03166666666666667;0.0007444444444444445;;308123;1885683;175551;2164614;328525;308111;1884434;173514;2164426;329796
7;14;60480;60480;3486;0;1875;945;20;0;1875;925;0.05763888888888889;0.0006646825396825397;;628049;2616321;9951;2481017;886810;628031;2617991;7915;2480898;880547
8;13;63000;63000;2376;0;1800;436;97;0;1800;339;0.037714285714285714;0.0006380952380952382;;428112;3029939;175555;3119431;608914;428112;2414403;173518;3120005;548610
9;12;67500;67500;558;0;1680;75;0;0;1680;75;0.008266666666666667;0.0005955555555555556;;100642;2449578;389242;3555931;129630;100646;1807329;387244;3556590;126397
10;11;70875;70875;396;0;1600;40;5;0;1600;35;0.005587301587301587;0.0005671957671957671;;71470;1783134;18055;3665137;89116;71474;1462592;16018;3665900;84119
11;10;84375;84375;1439;0;1344;238;-4;0;1344;242;0.017054814814814814;0.00047644444444444443;;259350;3329590;18055;3744815;369552;259339;3328441;16018;3744329;370280
12;9;90720;90720;3726;0;1250;849;36;0;1250;813;0.04107142857142857;0.0004431216931216931;;671239;3687823;9955;4013137;1040645;671229;3095753;7918;3997634;1025149
13;8;100800;100800;300;0;1125;46;3;0;1125;43;0.002976190476190476;0.00039880952380952383;;54198;1324193;31555;5005653;73151;54202;1323203;29518;5444970;81746
14;7;105000;105000;5166;0;1080;990;10;0;1080;980;0.0492;0.00038285714285714285;;930673;4770030;235621;5068526;1474142;930662;4767521;233627;5069253;1525950
15;6;120000;120000;11742;0;945;2511;100;0;945;2411;0.09785;0.000335;;2115054;8159864;1237162;6207262;3730365;2115062;6957829;1235175;6207678;3344291
16;5;131250;131250;108;0;864;5;-9;0;864;14;0.0008228571428571429;0.00030628571428571423;;19637;2502737;40555;10617886;23316;19636;2501821;38518;10613141;26896
17;4;140000;140000;3810;0;810;654;33;0;810;621;0.027214285714285715;0.0002871428571428571;;686372;6326795;235650;10669431;1229124;686358;4584481;233646;10640988;1214611
18;3;189000;189000;7282;0;600;1119;2;0;600;1117;0.03852910052910053;0.0002126984126984127;;1311795;10871658;612953;13011069;3274597;1311802;10866990;610963;13007908;3270451
19;2;525000;525000;25521;0;216;1532;6;0;216;1526;0.04861142857142857;7.657142857142856e-05;;7741773;21845963;1205396;14307102;14868419;7739144;21840130;1203643;14301539;14832633
20;1;810000;810000;14491;0;140;535;-1;0;140;536;0.017890123456790124;4.9629629629629625e-05;;2918571;28896766;1257080;32038347;9511484;2918149;28887569;1255456;32025746;9511940
;;113400000;;;;;12090;;;;11431;0.787403253968254;0.01243009523809524;0.7998333492063492
;;;;;;;0.054507857733664185;;;;;
