ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;140;0;100;0;0;0;100;0;0.014;0.004019999999999999;;25406;25406;176206;192631;25406;25408;25410;174222;280328;25408
2;19;10000;10000;224;0;100;0;0;0;100;0;0.0224;0.004019999999999999;;40513;40517;209932;225924;40513;40521;40523;174241;231584;40521
3;18;11000;11000;710;0;91;0;0;0;91;0;0.06454545454545454;0.0036545454545454546;;127999;133302;175552;273766;128051;128003;133179;173517;271180;128052
4;17;12000;12000;699;0;84;2;2;0;84;0;0.05825;0.0033499999999999997;;126023;267368;176298;409269;129785;126031;131205;174025;452112;126642
5;16;14000;14000;1627;0;72;18;4;0;72;14;0.11621428571428571;0.002871428571428571;;293188;574619;175562;542874;326230;293187;524430;173536;540475;318882
6;15;15000;15000;1218;0;67;12;7;0;67;5;0.0812;0.00268;;219577;808210;176206;843559;267421;219558;364687;174223;976476;232098
7;14;15000;15000;707;0;67;11;6;0;67;5;0.04713333333333333;0.00268;;127451;576040;404167;1070693;159712;127455;268402;259155;841238;136323
8;13;16000;16000;709;0;63;11;5;0;63;6;0.0443125;0.0025125;;127808;723425;175556;1205838;173017;127816;273282;173521;1203703;140572
9;12;19000;19000;426;0;53;7;0;0;53;7;0.022421052631578946;0.0021157894736842106;;76876;837857;175556;1341453;111791;76884;837899;173521;1339391;109200
10;11;23000;23000;82;0;44;0;0;0;44;0;0.0035652173913043477;0.0017478260869565217;;14962;15105;175566;1426029;14962;14970;15108;173540;1424086;14970
11;10;27000;27000;1663;0;37;25;0;0;37;25;0.061592592592592595;0.001488888888888889;;299681;1356210;176403;1448905;447154;299665;1354600;174016;1447036;446266
12;9;29000;29000;339;0;35;3;0;0;35;3;0.011689655172413793;0.001386206896551724;;61219;287515;175566;1756423;78962;61227;287572;173540;1754626;78945
13;8;31000;31000;984;0;33;15;1;0;33;14;0.03174193548387097;0.001296774193548387;;177312;912717;175556;1825672;281833;177316;912508;173521;1823967;278279
14;7;34000;34000;1248;0;30;25;0;0;30;25;0.03670588235294118;0.0011823529411764705;;224967;1687141;176411;2099311;440300;224970;1499671;174029;2097295;455151
15;6;39000;39000;2124;0;26;28;-4;0;26;32;0.054461538461538464;0.0010307692307692307;;382777;2710892;175556;2613159;787513;382779;2337391;173521;2610397;817181
16;5;50000;50000;623;0;20;3;-4;0;20;7;0.01246;0.000804;;112338;253902;259436;3999373;130201;112346;481567;257636;3995595;161691
17;4;53000;53000;2425;0;19;39;8;0;19;31;0.04575471698113207;0.0007584905660377359;;436945;3252919;175566;4119803;1640108;436938;3251385;173540;4116147;1373789
18;3;54000;54000;879;0;19;9;-1;0;19;10;0.016277777777777776;0.0007444444444444445;;158550;2248385;573210;4874655;517478;158416;1592449;618568;4869850;455313
19;2;72000;72000;2315;0;14;28;1;0;14;27;0.03215277777777778;0.0005583333333333333;;417269;2474382;342167;7131022;1355777;417270;2667032;446281;7124068;1366554
20;1;88000;88000;7330;1;11;88;5;0;11;83;0.08329545454545455;0.0004568181818181818;;5210527;8980525;449931;9164360;7551132;3214494;8066712;448070;9155108;6058177
;;1000000;;;;;324;;;;294;0.860174174761456;0.039359168263183156;0.8995333430246392
;;;;;;;0.09259259259259259;;;;;
