ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;280;0;100;0;0;0;100;0;0.028;0.004019999999999999;;50598;50600;176206;192631;50599;50602;55398;175045;340733;50995
2;19;10000;10000;790;0;100;0;0;0;100;0;0.079;0.004019999999999999;;142535;147377;235086;251102;143107;142402;147279;174222;241385;142715
3;18;12000;12000;38;0;84;0;0;0;84;0;0.0031666666666666666;0.0033499999999999997;;7040;7046;175562;400951;7040;7048;7050;173536;398887;7048
4;17;14000;14000;1060;0;72;3;3;0;72;0;0.07571428571428572;0.002871428571428571;;191136;214066;176853;415348;192777;191138;198870;175022;534087;192114
5;16;14000;14000;68;0;72;0;0;0;72;0;0.004857142857142857;0.002871428571428571;;12429;12429;376401;613909;12429;12437;12437;276725;599312;12437
6;15;14000;14000;516;0;72;0;0;0;72;0;0.03685714285714286;0.002871428571428571;;93077;93220;397249;633752;93077;93085;98043;175022;620082;93138
7;14;16000;16000;359;0;63;1;0;0;63;1;0.0224375;0.0025125;;64823;282151;175562;734431;68344;64831;282476;173537;732740;68354
8;13;18000;18000;845;0;56;6;2;0;56;4;0.04694444444444444;0.0022333333333333333;;152288;484911;176214;806838;172511;152296;485217;174236;853504;174447
9;12;18000;18000;224;0;56;1;1;0;56;0;0.012444444444444444;0.0022333333333333333;;40513;119388;337141;966932;42209;40521;45080;190910;937915;40789
10;11;19000;19000;123;0;53;2;-1;0;53;3;0.0064736842105263155;0.0021157894736842106;;22340;237511;175556;1015109;26397;22348;312390;173521;1013672;31868
11;10;20000;20000;1248;0;50;14;2;0;50;12;0.0624;0.0020099999999999996;;224968;820149;386566;1045221;297192;224969;578994;384744;1043885;268265
12;9;22000;22000;2577;0;46;45;7;0;46;38;0.11713636363636364;0.0018272727272727273;;464308;1256047;175556;1278140;676130;464311;1060193;173521;1276879;624599
13;8;24000;24000;109;0;42;1;0;0;42;1;0.004541666666666667;0.0016749999999999998;;19807;270342;192605;1750320;25766;19811;269888;191267;1749151;25762
14;7;30000;30000;255;0;34;2;0;0;34;2;0.0085;0.00134;;46089;124497;387261;1778048;50711;46093;124080;385060;1776998;50697
15;6;33000;33000;3121;0;30;41;-1;0;30;42;0.09457575757575758;0.0012181818181818183;;562347;1482231;175556;1832298;964140;562348;1481426;173521;1831321;954533
16;5;52000;52000;1531;0;20;14;-2;0;20;16;0.02944230769230769;0.000773076923076923;;275916;2291644;176401;2638680;582161;275897;2291357;174016;2637010;635453
17;4;61000;61000;5537;0;17;48;1;0;17;47;0.09077049180327869;0.000659016393442623;;997459;4305817;175556;3329651;2819544;1368498;3762313;173521;3800919;2757462
18;3;71000;71000;8173;1;14;69;7;0;14;62;0.11511267605633803;0.0005661971830985916;;2391243;8441656;175566;7084804;5818643;2390036;7146010;173540;7079980;4607096
19;2;73000;73000;1266;1;14;9;2;0;14;7;0.017342465753424657;0.0005506849315068494;;228193;6208405;175566;19869559;1297133;228217;2594822;173540;10707164;896120
20;1;87000;87000;304;1;12;2;-1;0;12;3;0.0034942528735632185;0.00046206896551724135;;54886;1799225;175566;21468941;203273;54920;1799223;173540;11446568;203255
;;1000000;;;;;258;;;;238;0.8592112932523533;0.04018074079673336;0.8993920340490867
;;;;;;;0.07751937984496124;;;;;
