ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;11000;11000;1160;0;91;0;0;0;91;0;0.10545454545454545;0.0036545454545454546;;209139;217812;176225;192650;210784;209141;218427;175020;298859;210725
2;19;11000;11000;243;0;91;0;0;0;91;0;0.02209090909090909;0.0036545454545454546;;43930;43934;393738;409672;43930;43938;43940;174216;470995;43938
3;18;12000;12000;107;0;84;0;0;0;84;0;0.008916666666666666;0.0033499999999999997;;19450;19456;175571;460912;19450;19458;23824;173511;697477;19499
4;17;13000;13000;2307;0;77;24;17;0;77;7;0.17746153846153845;0.003092307692307692;;415704;725613;175571;487720;472830;415706;697502;173511;486677;443278
5;16;15000;15000;1265;0;67;11;1;0;67;10;0.08433333333333333;0.00268;;228026;968683;176313;910985;286233;228028;941306;174006;910017;285358
6;15;19000;19000;807;0;53;8;0;0;53;8;0.042473684210526316;0.0021157894736842106;;145454;883230;175581;1153215;184965;145462;884207;173530;1151426;184955
7;14;21000;21000;87;0;48;3;0;0;48;3;0.004142857142857143;0.0019142857142857143;;15863;292450;175571;1299622;21623;15871;292575;173512;1298839;21633
8;13;22000;22000;19;0;46;1;0;0;46;1;0.0008636363636363636;0.0018272727272727273;;3623;3623;447112;1323066;3623;3631;3631;444925;1322384;3631
9;12;35000;35000;1508;0;29;11;-1;0;29;12;0.04308571428571428;0.0011485714285714285;;271768;989731;175585;1334326;375007;271770;1375355;173534;1333744;401966
10;11;44000;44000;989;0;23;7;-1;0;23;8;0.022477272727272728;0.0009136363636363636;;178343;849198;459959;1613926;255078;178355;848676;458225;1613435;256369
11;10;45000;45000;970;0;23;11;1;0;23;10;0.021555555555555557;0.0008933333333333334;;174938;916724;412691;1800032;332784;174804;916791;410676;1799643;331300
12;9;48000;48000;1122;0;21;9;-1;0;21;10;0.023375;0.0008374999999999999;;202291;1363915;204917;1982805;367533;202291;1180040;202550;4180687;360422
13;8;52000;52000;2350;0;20;15;1;0;20;14;0.04519230769230769;0.000773076923076923;;423459;1631053;600462;2500341;668350;423460;1631191;598451;3671730;687082
14;7;58000;58000;1317;0;18;9;0;0;18;9;0.02270689655172414;0.000693103448275862;;237376;2094149;176420;3760399;462408;237375;2093835;174010;4440765;477458
15;6;69000;69000;2401;0;15;16;-3;0;15;19;0.034797101449275364;0.0005826086956521739;;432640;2313700;175585;4035062;1012719;432642;3445650;173534;4033158;1384066
16;5;75000;75000;4823;0;14;37;3;0;14;34;0.06430666666666666;0.000536;;927599;4150049;413541;4796057;2483704;1503578;4115974;519054;4793598;2414236
17;4;84000;84000;3938;0;12;32;0;0;12;32;0.046880952380952384;0.00047857142857142857;;742219;6664127;229114;6936633;2713495;741789;4599125;227190;6932289;2495327
18;3;89000;89000;641;0;12;4;0;0;11;4;0.007202247191011236;0.00045168539325842697;;115568;2412024;176420;9417297;496219;115576;805980;238885;9017362;255906
19;2;96000;96000;6969;1;10;47;7;0;10;40;0.07259375;0.00041874999999999996;;2241872;10944098;416526;11357717;5219276;2442049;6285755;414965;10370535;3744429
20;1;96000;96000;1847;1;10;14;-1;0;11;15;0.019239583333333334;0.00041874999999999996;;332800;6027105;2667405;23434308;2396094;332921;1674736;414820;9817868;962240
;;1000000;;;;;259;;;;236;0.869150218557826;0.030434333531017193;0.8995845520888432
;;;;;;;0.0888030888030888;;;;;
