ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;11000;11000;97;0;91;0;0;0;91;0;0.008818181818181819;0.0036545454545454546;;17654;17654;175552;192631;17654;17656;17658;173517;191068;17656
2;19;12000;12000;263;0;84;0;0;0;84;0;0.021916666666666668;0.0033499999999999997;;47534;47540;175552;218153;47534;47542;47544;173517;216495;47542
3;18;16000;16000;737;0;63;2;0;0;63;2;0.0460625;0.0025125;;132857;164431;175831;272996;134088;132865;164209;173989;271434;134149
4;17;19000;19000;1349;0;53;9;0;0;53;9;0.071;0.0021157894736842106;;243157;446068;175562;413377;259180;243158;445660;173536;411887;259138
5;16;20000;20000;675;0;50;4;1;0;50;3;0.03375;0.0020099999999999996;;121688;378432;175562;663975;128896;121696;152320;173536;662580;123813
6;15;21000;21000;859;0;48;4;0;0;48;4;0.0409047619047619;0.0019142857142857143;;154821;432914;175552;793283;167388;154829;411070;173517;791980;164645
7;14;23000;23000;268;0;44;2;-1;0;44;3;0.011652173913043478;0.0017478260869565217;;48435;79420;175552;955780;49951;48443;109012;173518;1063404;51312
8;13;25000;25000;963;0;40;13;-2;0;40;15;0.03852;0.001608;;173544;548361;176280;1011799;198316;173546;490574;174016;1361480;207776
9;12;26000;26000;813;0;39;5;0;0;39;5;0.03126923076923077;0.001546153846153846;;146542;601378;177059;1193126;164654;146550;506422;174731;1540530;174555
10;11;26000;26000;1237;0;39;18;0;0;39;18;0.04757692307692308;0.001546153846153846;;222997;865982;332158;1347511;321079;222997;709151;174759;1696059;313849
11;10;30000;30000;1646;0;34;14;-2;0;34;16;0.05486666666666667;0.00134;;296622;1168644;175566;1578230;401052;296611;782746;173540;1988818;382751
12;9;35000;35000;1534;0;29;13;0;0;29;13;0.04382857142857143;0.0011485714285714285;;276453;1098585;176302;1882806;370778;276462;1097469;174236;2361788;358301
13;8;38000;38000;1085;0;27;11;0;0;27;11;0.028552631578947368;0.0010578947368421053;;195644;870150;427962;2198060;261219;195644;452021;425963;2579600;245237
14;7;41000;41000;1160;0;25;9;-7;0;25;16;0.02829268292682927;0.0009804878048780487;;209140;901621;175566;2462385;267417;209142;900184;173540;2636162;319616
15;6;42000;42000;1617;0;24;20;-4;0;24;24;0.0385;0.0009571428571428571;;291405;1342996;340435;2679528;496331;291406;1116684;338552;2925462;559878
16;5;42000;42000;1326;0;24;18;3;0;24;15;0.03157142857142857;0.0009571428571428571;;239011;976101;646177;2979091;394152;239012;818715;395881;3261380;319174
17;4;45000;45000;6442;0;22;91;19;0;22;72;0.14315555555555556;0.0008933333333333334;;1474893;3821960;176302;3372588;2432313;1255324;2952256;174029;3370987;1909831
18;3;49000;49000;3264;1;20;42;7;0;21;35;0.06661224489795918;0.0008204081632653061;;588204;5623858;202432;6321398;1861373;588203;3548050;200440;5260728;1351515
19;2;65000;65000;167;1;16;2;0;0;15;2;0.0025692307692307694;0.0006184615384615384;;30236;1921638;506011;12580277;152386;30270;30406;694010;6978500;30284
20;1;74000;74000;5839;1;13;57;7;0;14;50;0.0789054054054054;0.0005432432432432432;;1503178;7816948;175566;12719062;5416368;1501477;7510487;173540;7699174;4314082
;;1000000;;;;;334;;;;313;0.8683248559494019;0.03132194038466031;0.8996467963340622
;;;;;;;0.06287425149700598;;;;;
