ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;11000;11000;1501;0;91;0;0;0;91;0;0.13645454545454547;0.0036545454545454546;;270509;279707;175557;192636;272531;270511;281057;173531;286653;272655
2;19;12000;12000;107;0;84;0;0;0;84;0;0.008916666666666666;0.0033499999999999997;;19450;19456;176868;471048;19450;19454;19460;175055;890560;19456
3;18;12000;12000;30;0;84;0;0;0;84;0;0.0025;0.0033499999999999997;;5595;5595;204728;497825;5595;5603;5739;193143;883850;5604
4;17;12000;12000;52;0;84;0;0;0;84;0;0.004333333333333333;0.0033499999999999997;;9556;9556;218758;510759;9556;9564;13932;175055;902175;9614
5;16;14000;14000;571;0;72;1;0;0;72;1;0.040785714285714286;0.002871428571428571;;102971;169229;176858;527619;104101;102979;386543;175056;1108029;107764
6;15;14000;14000;290;0;72;1;1;0;72;0;0.020714285714285713;0.002871428571428571;;52396;336097;288302;639424;56325;52404;60021;286598;1046278;52569
7;14;14000;14000;1091;0;72;21;11;0;72;10;0.07792857142857143;0.002871428571428571;;196714;544800;349119;699961;256151;196714;488584;175037;1014020;238763
8;13;15000;15000;3015;0;67;43;25;0;67;18;0.201;0.00268;;543270;1282315;175571;904307;739097;543272;843299;173554;900703;624798
9;12;19000;19000;97;0;53;0;0;0;53;0;0.005105263157894737;0.0021157894736842106;;17648;17791;175571;1462659;17648;17656;17791;173554;1460797;17656
10;11;20000;20000;22;0;50;0;0;0;50;0;0.0011;0.0020099999999999996;;4150;4292;175571;1493917;4150;4158;4294;173554;1477161;4158
11;10;26000;26000;607;0;39;2;0;0;39;2;0.023346153846153846;0.001546153846153846;;109448;393097;175561;1490592;117428;109456;392667;173535;1489161;117401
12;9;27000;27000;21;0;38;0;0;0;38;0;0.0007777777777777777;0.001488888888888889;;3980;4123;175561;1607873;3980;3988;4123;173535;1606523;3988
13;8;31000;31000;44;0;33;0;0;0;33;0;0.0014193548387096775;0.001296774193548387;;8111;8254;175571;1619857;8113;8119;8255;173554;1618599;8119
14;7;43000;43000;3632;0;23;38;0;0;23;38;0.08446511627906977;0.0009348837209302325;;654335;2060934;175561;1635886;1188919;654335;2061274;173535;1634728;1188791
15;6;48000;48000;819;0;21;7;1;0;21;6;0.0170625;0.0008374999999999999;;147613;1118486;237528;2647336;242322;147621;1118170;236415;3934515;211355
16;5;60000;60000;4312;0;17;40;-2;0;17;42;0.07186666666666666;0.00067;;776853;3806833;825560;3791607;1806679;776854;3676543;919960;3790054;1808650
17;4;65000;65000;911;0;16;9;-1;0;16;10;0.014015384615384615;0.0006184615384615384;;164177;1409382;175571;5067187;495433;164181;2174726;173554;5064378;592700
18;3;73000;73000;2502;0;14;13;-3;0;14;16;0.034273972602739726;0.0005506849315068494;;450812;4157783;176416;6484780;1282923;450813;4160708;174043;6481273;1268414
19;2;92000;92000;9847;1;11;74;5;0;11;69;0.10703260869565218;0.0004369565217391304;;5689118;11533217;189041;7009705;8410742;5543111;9768850;187073;7006245;7276717
20;1;98000;98000;837;1;11;3;0;0;11;3;0.008540816326530613;0.00041020408163265306;;150860;1019290;677646;27763847;297660;150868;772918;675960;12731188;259916
;;1000000;;;;;252;;;;215;0.8616387316896963;0.037915128365376895;0.8995538600550732
;;;;;;;0.14682539682539683;;;;;
