ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1561;0;100;0;0;0;100;0;0.1561;0.004019999999999999;;281321;287384;176225;192650;282375;281323;287634;174207;244954;282388
2;19;10000;10000;254;0;100;0;0;0;100;0;0.0254;0.004019999999999999;;45919;45923;466014;481855;45919;45927;45929;174216;476724;45927
3;18;11000;11000;884;0;91;0;0;0;91;0;0.08036363636363636;0.0036545454545454546;;159309;164621;175571;535247;159732;159313;164493;173511;533816;159719
4;17;15000;15000;416;0;67;3;3;0;67;0;0.027733333333333332;0.00268;;75078;253454;177529;701939;83808;75082;79724;175981;927626;75141
5;16;15000;15000;96;0;67;0;0;0;67;0;0.0064;0.00268;;17478;17478;260979;790075;17478;17482;17623;259553;901770;17485
6;15;15000;15000;372;0;67;4;-2;0;67;6;0.0248;0.00268;;67152;240647;286818;815855;75502;67160;240373;285496;821717;80807
7;14;15000;15000;601;0;67;1;-2;0;67;3;0.04006666666666667;0.00268;;108377;281079;362968;891311;111259;108381;286438;361322;700627;116998
8;13;16000;16000;119;0;63;1;1;0;63;0;0.0074375;0.0025125;;21609;329752;175575;1009982;26753;21617;28747;173515;1008876;21977
9;12;18000;18000;211;0;56;0;-1;0;56;1;0.011722222222222222;0.0022333333333333333;;38167;42931;175575;1031405;38254;38175;388853;173515;1028428;44431
10;11;19000;19000;755;0;53;5;1;0;53;4;0.03973684210526316;0.0021157894736842106;;136087;789994;175575;1075237;157560;136095;790730;173515;1074548;156001
11;10;23000;23000;10;0;44;1;0;0;44;1;0.0004347826086956522;0.0017478260869565217;;1991;1997;175575;1219080;1991;1999;2001;173515;1363426;1999
12;9;27000;27000;4;0;38;1;0;0;38;1;0.00014814814814814815;0.001488888888888889;;920;926;176243;1228876;920;928;930;174249;2746400;928
13;8;27000;27000;5486;0;37;98;17;0;37;81;0.2031851851851852;0.001488888888888889;;988279;2397307;185812;1237657;1662203;988281;2349864;183920;1228406;1628413
14;7;40000;40000;1393;0;25;16;-3;0;25;19;0.034825;0.0010049999999999998;;251081;2281910;521827;2781758;490706;251082;1985625;549817;2929437;486576
15;6;45000;45000;2645;0;23;38;-1;0;23;39;0.058777777777777776;0.0008933333333333334;;476550;3336393;480337;3358901;1091032;476552;3076153;479210;3358364;1123389
16;5;51000;51000;4888;0;20;51;7;0;20;44;0.09584313725490196;0.0007882352941176471;;885167;5297253;175585;4582347;2713836;884918;5296150;173534;4579862;2239452
17;4;61000;61000;84;1;17;3;1;0;17;2;0.001377049180327869;0.000659016393442623;;15293;1438469;176458;12674950;181322;15327;1437970;182572;7892824;178269
18;3;75000;75000;1843;0;14;12;-1;0;14;13;0.024573333333333332;0.000536;;332068;3838636;803173;12722028;1033476;332070;4072123;860522;7916475;1075407
19;2;79000;79000;133;0;13;1;-2;0;13;3;0.0016835443037974684;0.0005088607594936708;;24142;971114;175575;13462640;96986;24146;972238;173515;8755028;108582
20;1;86000;86000;1721;1;12;20;4;0;12;16;0.020011627906976744;0.00046744186046511623;;310121;8035431;175585;13494582;2478587;310124;5026045;173534;9082418;1839603
;;1000000;;;;;255;;;;233;0.860619786390266;0.03885965976714969;0.8994794461574157
;;;;;;;0.08627450980392157;;;;;
