ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1071;0;100;0;0;0;100;0;0.1071;0.004019999999999999;;193108;198434;175571;192650;194434;193109;198393;173511;191498;194383
2;19;11000;11000;295;0;91;0;0;0;91;0;0.026818181818181817;0.0036545454545454546;;53297;53303;175571;393642;53297;53305;53307;173511;392387;53305
3;18;13000;13000;784;0;77;1;0;0;77;1;0.060307692307692305;0.003092307692307692;;141323;347433;175571;454248;144060;141331;347024;173511;453091;144055
4;17;15000;15000;97;0;67;0;0;0;67;0;0.006466666666666667;0.00268;;17648;17654;175571;603079;17648;17652;17658;173511;602034;17654
5;16;17000;17000;927;0;59;6;0;0;59;6;0.05452941176470588;0.002364705882352941;;167065;321971;175571;628162;175871;167069;321557;173511;627197;175841
6;15;20000;20000;1024;0;50;8;-3;0;50;11;0.0512;0.0020099999999999996;;184653;515609;378404;809114;209064;184641;407722;376447;1018401;209254
7;14;20000;20000;1158;0;50;15;6;0;50;9;0.0579;0.0020099999999999996;;208784;539838;571659;1008858;243560;208785;539353;376786;1007512;235141
8;13;21000;21000;125;0;48;1;0;0;48;1;0.005952380952380952;0.0019142857142857143;;22697;22838;175575;1211355;22698;22701;22841;173515;1354350;22705
9;12;22000;22000;1886;0;46;24;1;0;46;23;0.08572727272727272;0.0018272727272727273;;339822;1019766;238594;1241712;476324;339822;727791;236122;1241130;438308
10;11;25000;25000;101;0;40;1;0;0;40;1;0.00404;0.001608;;18379;173015;175585;1589354;22236;18383;172596;173534;1588864;22232
11;10;29000;29000;25;0;35;0;0;0;35;0;0.0008620689655172414;0.001386206896551724;;4694;4700;176420;1615646;4694;4702;4702;174004;1615315;4702
12;9;30000;30000;987;0;34;6;1;0;34;5;0.0329;0.00134;;177997;775830;405114;1628166;223280;177999;748376;402814;1627935;221196
13;8;38000;38000;3915;0;27;54;0;0;27;54;0.10302631578947369;0.0010578947368421053;;737389;2074382;175585;1814034;1290501;736962;2073116;173534;1813896;1294676
14;7;42000;42000;1032;0;24;7;-2;0;24;9;0.02457142857142857;0.0009571428571428571;;186090;755644;207579;2985389;249349;186090;987989;205548;2983879;307263
15;6;56000;56000;4764;0;18;58;4;0;18;54;0.08507142857142858;0.0007178571428571428;;894571;3893214;175585;3179483;2298164;894125;3695596;173534;3185430;2134630
16;5;57000;57000;1043;0;18;13;-2;0;18;15;0.018298245614035088;0.0007052631578947368;;188079;1176275;347164;5500771;412168;188080;1407705;343653;5483935;503924
17;4;59000;59000;1938;0;17;14;-4;0;17;18;0.032847457627118645;0.0006813559322033898;;349169;1403397;175585;6184117;609398;349174;1745294;173534;6363440;675507
18;3;60000;60000;453;0;17;6;3;0;17;3;0.00755;0.00067;;81738;1301814;1032967;6722124;312863;81746;1189271;1031463;6541684;150846
19;2;98000;98000;9044;0;10;63;4;0;10;59;0.09228571428571429;0.00041020408163265306;;3758393;10845077;176351;6812033;7241370;3756930;9118227;179527;6968467;6564578
20;1;98000;98000;842;1;10;7;2;0;11;5;0.008591836734693877;0.00041020408163265306;;151735;9155337;4033212;17665040;1801444;151765;2796490;260001;10162759;541744
;;1000000;;;;;284;;;;274;0.8660461023963102;0.0335172463575218;0.899563348753832
;;;;;;;0.035211267605633804;;;;;
