ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;18900;18900;1749;0;6000;0;0;0;6000;0;0.09253968253968253;0.0010402116402116403;;315785;320917;6309;169456;315843;315721;322147;5214;168230;316561
2;19;28350;28350;1359;0;4000;0;0;0;4000;0;0.04793650793650794;0.0006934744268077602;;245650;253613;13560;488313;245652;245643;254077;12647;487995;245800
3;18;42000;42000;504;0;2700;0;0;0;2700;0;0.012;0.00046809523809523816;;91587;92617;3588;596393;91587;91530;92474;3640;597104;91672
4;17;45000;45000;1190;0;2520;200;40;0;2520;160;0.026444444444444444;0.0004368888888888889;;215155;887184;4536;690970;240415;215135;792959;3640;691657;238737
5;16;47250;47250;1842;0;2400;80;80;0;2400;0;0.03898412698412698;0.0004160846560846561;;332559;556441;49536;909352;339795;332503;341123;48647;910035;332779
6;15;60480;60480;4211;0;1875;880;0;0;1875;880;0.06962632275132274;0.00032506613756613757;;759321;1898552;11736;1245092;919258;759265;1899582;10847;1245740;919880
7;14;65625;65625;260;0;1728;14;-1;0;1728;15;0.003961904761904762;0.0002995809523809524;;47652;914580;4536;2000168;49997;47602;914423;3640;1996628;50027
8;13;70000;70000;2384;0;1620;341;27;0;1620;314;0.034057142857142855;0.00028085714285714286;;430240;1825858;4543;2050325;529986;430182;1775576;3652;2046802;526138
9;12;70875;70875;108;0;1600;0;-2;0;1600;2;0.0015238095238095239;0.0002773897707231041;;20306;20441;27043;2534740;20306;20249;244032;26152;2479616;20317
10;11;72000;72000;3187;0;1575;596;51;0;1575;545;0.04426388888888889;0.0002730555555555556;;574890;2308587;4543;2506039;717103;574833;1819321;3652;2502551;699350
11;10;75600;75600;4025;0;1500;684;180;0;1500;504;0.05324074074074074;0.0002600529100529101;;725848;2147727;360207;3097560;876279;725792;1540149;360022;3080246;804557
12;9;81000;81000;1117;0;1400;87;-72;0;1400;159;0.013790123456790123;0.00024271604938271607;;202050;1802545;4543;4153021;223513;201994;1802240;3652;4150647;242736
13;8;90720;90720;418;0;1250;33;-14;0;1250;47;0.004607583774250441;0.00021671075837742504;;76076;737054;11743;4358588;83511;76043;982368;10852;4359077;89432
14;7;94500;94500;3110;0;1200;676;-53;0;1200;729;0.03291005291005291;0.00020804232804232805;;561035;3308625;661034;4438374;807952;560978;2728984;660736;4565855;844892
15;6;101250;101250;1471;0;1120;263;-34;0;1120;297;0.014528395061728394;0.00019417283950617285;;265783;2238008;49543;5000636;381200;265727;3349304;48652;5884082;405327
16;5;135000;135000;3978;0;840;678;-120;0;840;798;0.029466666666666665;0.00014562962962962964;;717367;3302594;223910;5523171;1147093;717317;4994621;223728;10912936;1152166
17;4;141750;141750;30967;0;800;6566;765;0;800;5801;0.2184620811287478;0.00013869488536155205;;6684630;13629237;660937;6244239;11133691;6684191;10948856;660676;6244530;9768925
18;3;196875;196875;14035;0;576;2148;-1;0;576;2149;0.07128888888888889;9.986031746031747e-05;;2528818;20880268;79281;18659733;7006016;2528762;19593854;79095;18386972;6958961
19;2;405000;405000;23224;0;280;1723;-4;0;280;1727;0.05734320987654321;4.8543209876543214e-05;;4591177;28840478;1423191;22552852;17246686;4591101;29181808;1422839;22553091;18257578
20;1;420000;420000;9929;0;270;773;12;0;270;761;0.02364047619047619;4.680952380952381e-05;;1789273;31629264;535073;48077457;7694428;1789217;23217303;534760;48071123;5856428
;;113400000;;;;;15742;;;;14888;0.890616049382716;0.006111936860670195;0.8967279862433862
;;;;;;;0.054249777664845636;;;;;
