ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;22500;22500;60;0;5040;0;0;0;5040;0;0.0026666666666666666;0.0008737777777777778;;11640;12700;4536;103166;11696;11575;12557;3640;102440;12421
2;19;33750;33750;2390;0;3360;0;0;0;3360;0;0.07081481481481482;0.0005825185185185186;;431306;443142;19990;144516;431318;431215;445443;19808;721303;431806
3;18;35000;35000;5131;0;3240;960;240;0;3240;720;0.1466;0.0005617142857142857;;925052;1392586;4536;475005;995262;924996;955432;3640;476306;931576
4;17;45360;45360;1259;0;2500;180;0;0;2500;180;0.02775573192239859;0.0004334215167548501;;227618;1182180;7250;1531047;257446;227562;1183154;6235;1530868;258037
5;16;47250;47250;28;0;2400;0;0;0;2400;0;0.0005925925925925926;0.0004160846560846561;;5907;8855;4263;1633742;5907;5850;8518;4397;1635037;5850
6;15;64800;64800;1754;0;1750;280;4;0;1750;276;0.0270679012345679;0.0003033950617283951;;316715;1695880;4536;1642717;377064;316659;1697271;3647;2974144;379567
7;14;65625;65625;832;0;1728;56;6;0;1728;50;0.012678095238095238;0.0002995809523809524;;150628;918060;27036;1962612;156704;150571;826203;26147;2968761;154192
8;13;70000;70000;610;0;1620;78;0;0;1620;78;0.008714285714285714;0.00028085714285714286;;110661;879877;933604;2116609;124587;110604;554604;933421;3665839;119147
9;12;70875;70875;2269;0;1600;424;-27;0;1600;451;0.03201410934744268;0.0002773897707231041;;409534;2629531;15484;2230698;514929;409476;2510648;15181;3391017;523001
10;11;78750;78750;4310;0;1440;382;-83;0;1440;465;0.05473015873015873;0.00024965079365079365;;777154;2838733;49543;2643581;898545;777098;2724910;48652;4207017;924081
11;10;84000;84000;1178;0;1350;120;-64;0;1350;184;0.014023809523809523;0.00023404761904761908;;213032;1150666;4031;3425714;240958;212976;2079880;3652;5198319;264124
12;9;84375;84375;13049;0;1344;3104;584;0;1344;2520;0.15465481481481483;0.00023300740740740743;;2351220;6029551;27043;3640754;3523345;2351164;4869819;26152;3641879;3151738
13;8;87500;87500;795;0;1296;112;16;0;1296;96;0.009085714285714286;0.0002246857142857143;;143964;4200173;94248;6114272;181039;143907;1530598;93651;6015481;167158
14;7;90720;90720;4359;0;1250;1063;168;0;1250;895;0.0480489417989418;0.00021671075837742504;;785960;7665843;250737;7533095;1455361;785904;5607836;250555;7534256;1261245
15;6;94500;94500;2114;0;1200;352;33;0;1200;319;0.02237037037037037;0.00020804232804232805;;381637;5973750;14577;8577342;613841;381579;4691838;14419;8578180;539777
16;5;100800;100800;5779;0;1125;1397;76;0;1125;1321;0.057331349206349205;0.00019503968253968256;;1041689;9576315;40543;8965299;2244803;1041633;7672721;39652;8961350;1956661
17;4;105000;105000;4176;0;1080;1029;214;0;1080;815;0.03977142857142857;0.00018723809523809524;;753031;9456734;933659;10032595;1678034;752975;6298333;933476;10006183;1203137
18;3;150000;150000;5631;0;756;886;-12;0;756;898;0.03754;0.0001310666666666667;;1015050;11799504;4543;10787747;2400823;1014994;11798672;3652;10788472;2398117
19;2;200000;200000;7365;0;567;1051;25;0;567;1026;0.036825;9.83e-05;;1327405;13000474;4543;14187613;4111828;1327349;12435663;3652;14184143;3950036
20;1;907200;907200;79347;0;125;2814;-1;0;125;2815;0.08746362433862434;2.1671075837742505e-05;;62661820;85261508;2558244;24161205;74086822;62657887;85256147;2557879;24158185;74082587
;;113400000;;;;;14288;;;;13109;0.8907494091710758;0.006028199823633157;0.8967776089947089
;;;;;;;0.08251679731243002;;;;;
