ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;471;0;7200;0;0;0;7200;0;0.029904761904761906;0.0012482539682539683;;85607;86694;5357;145918;85663;85542;86524;4385;145045;86388
2;19;25200;25200;2598;0;4500;0;0;0;4500;0;0.1030952380952381;0.0007801587301587302;;468791;477367;40536;153591;468791;468704;479515;39640;216510;468910
3;18;28350;28350;3004;0;4000;1200;400;0;4000;800;0.10596119929453263;0.0006934744268077602;;541939;1115003;13536;625405;619592;541849;645102;12647;625207;561103
4;17;47250;47250;417;0;2400;0;0;0;2400;0;0.008825396825396825;0.0004160846560846561;;75880;76071;95158;1263282;75917;75835;76019;95558;1263815;75835
5;16;63000;63000;7123;0;1800;500;0;0;1800;500;0.11306349206349206;0.00031206349206349207;;1283834;1842574;93901;1215354;1437353;1283778;1843292;93720;1215998;1437391
6;15;64800;64800;3160;0;1750;650;0;0;1750;650;0.04876543209876543;0.0003033950617283951;;570028;2505252;6236;2502276;749869;569971;1693957;5241;2502957;661070
7;14;70875;70875;2643;0;1600;614;14;0;1600;600;0.03729100529100529;0.0002773897707231041;;476842;1628054;27060;3168579;634340;476796;1059864;26167;3169169;629421
8;13;75600;75600;1815;0;1500;300;24;0;1500;276;0.02400793650793651;0.0002600529100529101;;327698;909643;513199;3648784;365320;327641;885561;513017;3649374;355442
9;12;84000;84000;4342;0;1350;600;-111;0;1350;711;0.05169047619047619;0.00023404761904761908;;782900;1906313;4543;3979890;973255;782844;1929843;3645;3980478;1003834
10;11;90000;90000;1143;0;1260;130;-7;0;1260;137;0.0127;0.00021844444444444445;;206742;1232133;4232;5888779;253683;206686;1408318;3652;5889585;253290
11;10;100800;100800;8089;0;1125;1987;302;0;1125;1685;0.08024801587301587;0.00019503968253968256;;1457844;6908327;513267;6098869;2573455;1457788;5030433;513091;6099672;2336859
12;9;108000;108000;4631;0;1050;790;-136;0;1050;926;0.04287962962962963;0.00018203703703703703;;834920;3711064;4543;7560436;1303981;834864;4468580;3652;7564116;1377167
13;8;120000;120000;1652;0;945;275;2;0;945;273;0.013766666666666667;0.00016383333333333335;;298313;3936705;4543;8402508;526022;298299;3936178;3652;10418433;546837
14;7;141750;141750;5741;0;800;940;-41;0;800;981;0.040500881834215165;0.00013869488536155205;;1034838;6385067;1246861;8873603;2283104;1034783;6384680;1246482;8874179;2327946
15;6;150000;150000;1467;0;756;218;-12;0;756;230;0.00978;0.0001310666666666667;;265035;7090522;4543;10918611;557851;264996;8854856;3652;15668254;616585
16;5;151200;151200;11622;0;750;2245;195;0;750;2050;0.07686507936507936;0.00013002645502645504;;2094137;14777944;845372;11232325;5624754;2094194;9010091;845059;11182586;4540991
17;4;162000;162000;5158;0;700;1186;200;0;700;986;0.0318395061728395;0.00012135802469135803;;929897;14867588;4543;22105611;3273777;929841;6397048;3652;17373305;2454227
18;3;180000;180000;1482;5;630;237;61;0;630;176;0.008233333333333334;0.00010922222222222222;;267680;14882934;215685;25470331;1111837;267699;8649732;215512;19556463;643577
19;2;189000;189000;1700;12;600;348;7;0;600;341;0.008994708994708995;0.00010402116402116403;;306991;16850890;1462525;40627172;1462181;306935;5620973;1462194;20156167;843630
20;1;540000;540000;22856;0;210;1484;1;0;210;1483;0.04232592592592593;3.640740740740741e-05;;7155649;34878980;1327900;42602241;23227741;7155429;34875059;1327580;42608128;23219916
;;113400000;;;;;13704;;;;12805;0.8907386860670194;0.006055071957671958;0.8967937580246914
;;;;;;;0.06560128429655575;;;;;
