ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;20000;20000;314;0;5670;0;0;0;5670;0;0.0157;0.0020099999999999996;;56718;56720;175552;195052;56718;56722;56724;173508;197692;56722
2;19;30240;30240;924;0;3750;1;-4;0;3750;5;0.030555555555555555;0.0013293650793650795;;166521;171282;6712;260307;166522;166525;171242;7917;1314382;166525
3;18;35000;35000;1541;0;3240;90;-1;0;3240;91;0.04402857142857143;0.0011485714285714285;;277710;463697;175552;435054;282726;277698;462782;173517;1885284;282736
4;17;37800;37800;2973;0;3000;660;96;0;3000;564;0.07865079365079365;0.0010634920634920635;;535570;898020;31552;721030;569826;535569;894526;29508;2399868;558081
5;16;39375;39375;2382;0;2880;480;89;0;2880;391;0.060495238095238095;0.001020952380952381;;429202;1453202;18052;1264937;482547;429200;680227;16017;2665622;446963
6;15;47250;47250;1064;0;2400;120;-22;0;2400;142;0.022518518518518518;0.0008507936507936508;;191843;263444;40552;1703922;195118;191831;486365;38517;3042973;196475
7;14;50000;50000;1187;0;2268;246;-16;0;2268;262;0.02374;0.000804;;213979;1383468;175552;1902559;259561;213982;1495972;173509;3916451;261078
8;13;50400;50400;736;0;2250;66;-48;0;2250;114;0.014603174603174604;0.0007976190476190477;;132670;580857;31556;2124923;141728;132674;580533;29521;4036455;146582
9;12;52500;52500;335;0;2160;24;-19;0;2160;43;0.006380952380952381;0.0007657142857142857;;60488;241232;85556;2266174;62183;60492;614044;83521;3418144;63469
10;11;54000;54000;889;0;2100;30;-119;0;2100;149;0.016462962962962964;0.0007444444444444445;;160210;831459;175556;2335295;162939;160214;1619918;173512;4740551;179905
11;10;56250;56250;567;0;2016;102;-53;0;2016;155;0.01008;0.0007146666666666666;;102257;971414;40556;2504059;115891;102261;1559998;38512;4934595;126214
12;9;60480;60480;5298;0;1875;2091;341;0;1875;1750;0.08759920634920634;0.0006646825396825397;;954425;2714872;181956;2615066;1281151;954427;2713269;183646;4578499;1254678
13;8;63000;63000;4972;0;1800;1794;240;0;1800;1554;0.07892063492063492;0.0006380952380952382;;895636;3800768;175556;3578203;1267809;895625;2476499;173521;3899229;1126828
14;7;64800;64800;4270;0;1750;1784;122;0;1750;1662;0.06589506172839506;0.0006203703703703703;;769276;4747416;31556;4556133;1291456;769266;2663794;29521;5901848;1090425
15;6;67500;67500;7165;0;1680;3252;928;0;1680;2324;0.10614814814814814;0.0005955555555555556;;1290730;6485696;85556;5343680;2502954;1290719;4156786;83512;5569434;1881835
16;5;70875;70875;5818;0;1600;3083;900;0;1600;2183;0.08208818342151676;0.0005671957671957671;;1048040;8016358;18056;8172845;2529779;1048029;4091245;16021;7088730;1617409
17;4;72000;72000;1634;0;1575;904;256;0;1575;648;0.022694444444444444;0.0005583333333333333;;294456;8471714;175556;9876980;849680;294443;2947908;173521;8218990;469890
18;3;75000;75000;3683;3;1512;1870;513;0;1512;1357;0.049106666666666667;0.000536;;663502;10044402;175556;10474840;2061143;663493;6672296;173512;8521705;1182311
19;2;84375;84375;2989;16;1344;1317;234;0;1344;1083;0.035425185185185185;0.00047644444444444443;;538460;10771741;18056;20092884;1809152;538460;7755253;16021;10195902;1116771
20;1;87500;87500;2831;44;1296;1332;305;0;1296;1027;0.03235428571428572;0.00045942857142857146;;510016;19767511;85556;31594834;2301614;510019;7001112;83512;10747342;1241470
;;113400000;;;;;19246;;;;15504;0.8834475837742505;0.01636572486772487;0.8998133086419754
;;;;;;;0.19443001143094668;;;;;
