ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;35000;35000;176;0;3240;0;0;0;3240;0;0.005028571428571428;0.0011485714285714285;;31881;31883;175551;196886;31881;31885;31887;173514;1091123;31885
2;19;37800;37800;1619;0;3000;0;0;0;3000;0;0.04283068783068783;0.0010634920634920635;;291759;297083;31551;237297;291760;291760;300585;29514;1295184;291761
3;18;42000;42000;316;0;2700;0;0;0;2700;0;0.007523809523809524;0.0009571428571428571;;57071;62132;175551;537271;57071;57045;62336;173514;1986049;57079
4;17;45000;45000;5618;0;2520;960;240;0;2520;720;0.12484444444444444;0.0008933333333333334;;1012042;1392441;175551;602443;1070974;1012043;1366491;173505;1501323;1064487
5;16;47250;47250;1804;0;2400;0;-8;0;2400;8;0.03817989417989418;0.0008507936507936508;;325055;331183;40551;1622767;325063;325043;372715;38514;1967704;325072
6;15;50400;50400;1324;0;2250;90;8;0;2250;82;0.02626984126984127;0.0007976190476190477;;238645;1269085;31551;1956030;257300;238632;1269325;29514;3648528;254487
7;14;52500;52500;2011;0;2160;180;50;0;2160;130;0.038304761904761904;0.0007657142857142857;;362426;917984;85551;2203075;390118;362397;673637;83515;3523748;381251
8;13;54000;54000;572;0;2100;90;24;0;2100;66;0.010592592592592593;0.0007444444444444445;;103158;446588;175555;2575676;109645;103161;408815;173518;3693402;105071
9;12;56700;56700;2310;0;2000;360;39;0;2000;321;0.040740740740740744;0.000708994708994709;;416226;2069990;13555;2687197;494900;416230;1512630;11518;3319379;499764
10;11;60000;60000;610;0;1890;44;-25;0;1890;69;0.010166666666666666;0.00067;;109992;180829;175555;3113079;111208;109996;707933;173518;3653715;117761
11;10;63000;63000;6764;0;1800;1400;846;0;1800;554;0.10736507936507937;0.0006380952380952382;;1218437;3426484;175555;3231752;1517951;1218419;2604756;173518;3233319;1343451
12;9;64800;64800;7746;0;1750;2736;799;0;1750;1937;0.11953703703703704;0.0006203703703703703;;1395320;5722248;31555;4463796;2297699;1395309;3560472;29518;4465308;1850323
13;8;65625;65625;191;0;1728;34;-7;0;1728;41;0.0029104761904761903;0.0006125714285714285;;34580;1823981;18055;5874628;43423;34569;1612602;16018;5863000;39820
14;7;70875;70875;2803;0;1600;768;111;0;1600;657;0.03954850088183422;0.0005671957671957671;;504982;4818386;18065;5915502;873247;504969;3374997;16037;5906315;744877
15;6;72000;72000;1560;0;1575;470;77;0;1575;393;0.021666666666666667;0.0005583333333333333;;281126;3813300;175555;6435015;448768;281115;2277090;173518;6643469;389957
16;5;81000;81000;1007;0;1400;332;43;0;1400;289;0.012432098765432099;0.0004962962962962963;;181582;3573026;175555;6764450;285438;181580;3450117;173518;6920500;291655
17;4;84000;84000;1013;0;1350;260;-3;0;1350;263;0.01205952380952381;0.00047857142857142857;;182662;3353541;241939;7263662;286327;182651;4732750;239916;7467205;303736
18;3;84375;84375;4620;0;1344;1633;212;0;1344;1421;0.05475555555555556;0.00047644444444444443;;832280;7934133;18055;7444106;1809691;832266;7069686;16009;7565163;1684609
19;2;90720;90720;6024;5;1250;2100;350;0;1250;1750;0.0664021164021164;0.0004431216931216931;;1085242;10330070;9965;10904639;2640898;1085245;7094920;7937;9365600;2227401
20;1;100000;100000;10476;28;1134;3964;797;0;1134;3167;0.10476;0.000402;;1887077;19930319;175555;20499035;7426958;1887077;10514744;173518;10806697;4798953
;;113400000;;;;;15421;;;;11868;0.8859190652557318;0.013893105820105818;0.8998121710758377
;;;;;;;0.23040010375462033;;;;;
